3186.67 9.41577e-15
3200 9.235e-15
3213.33 9.12631e-15
3226.67 9.04296e-15
3240 8.96958e-15
3253.33 8.89696e-15
3266.67 8.80782e-15
3280 1.33853e-14
3293.33 8.83322e-15
3306.67 8.73501e-15
3320 8.65897e-15
3333.33 8.5812e-15
3346.67 8.49034e-15
3360 8.36669e-15
3373.33 8.15339e-15
3386.67 7.56498e-15
3400 1.5724e-14
3413.33 9.58981e-15
3426.67 9.15152e-15
3440 9.01858e-15
3453.33 8.99758e-15
3466.67 9.0735e-15
3480 9.3108e-15
3493.33 1.00021e-14
3506.67 1.39239e-14
3520 3.09833e-15
3533.33 6.02335e-15
3546.67 6.62628e-15
3560 6.81555e-15
3573.33 6.83665e-15
3586.67 6.73259e-15
3600 6.45314e-15
3613.33 5.71715e-15
3626.67 1.92797e-15
3640 1.2332e-14
3653.33 9.31617e-15
3666.67 8.64351e-15
3680 8.35138e-15
3693.33 8.19734e-15
3706.67 8.12257e-15
3720 8.13128e-15
3733.33 8.35819e-15
3746.67 1.61148e-14
3760 6.89437e-15
3773.33 7.20406e-15
3786.67 7.27179e-15
3800 7.28283e-15
3813.33 7.27142e-15
3826.67 7.2462e-15
3840 7.2041e-15
3853.33 7.11589e-15
3866.67 1.16655e-14
3880 7.4919e-15
3893.33 7.38847e-15
3906.67 7.37461e-15
3920 7.40526e-15
3933.33 7.49309e-15
3946.67 7.69626e-15
3960 8.23964e-15
3973.33 1.10905e-14
3986.67 2.62247e-15
4000 5.08653e-15
4013.33 5.59112e-15
4026.67 5.74967e-15
4040 5.76868e-15
4053.33 5.68407e-15
4066.67 5.45388e-15
4080 4.8417e-15
4093.33 1.60824e-15
4106.67 1.00058e-14
4120 7.72281e-15
4133.33 7.18501e-15
4146.67 6.93721e-15
4160 6.78902e-15
4173.33 6.6868e-15
4186.67 6.61115e-15
4200 6.56188e-15
4213.33 1.16397e-14
4226.67 6.35885e-15
4240 6.3184e-15
4253.33 6.25955e-15
4266.67 6.1858e-15
4280 6.08671e-15
4293.33 5.93349e-15
4306.67 5.63303e-15
4320 4.668e-15
4333.33 1.32322e-14
4346.67 7.7129e-15
4360 7.16613e-15
4373.33 6.99327e-15
4386.67 6.95387e-15
4400 7.01748e-15
4413.33 7.24189e-15
4426.67 7.9453e-15
4440 1.41857e-14
4453.33 3.36111e-15
4466.67 4.89718e-15
4480 5.30949e-15
4493.33 5.49124e-15
4506.67 5.58988e-15
4520 5.65108e-15
4533.33 5.69473e-15
4546.67 5.73608e-15
4560 7.65756e-15
4573.33 5.75691e-15
4586.67 5.798e-15
4600 5.84733e-15
4613.33 5.91914e-15
4626.67 6.03726e-15
4640 6.26112e-15
4653.33 6.80954e-15
4666.67 9.66906e-15
4680 1.79589e-15
4693.33 4.00147e-15
4706.67 4.49593e-15
4720 4.69129e-15
4733.33 4.77712e-15
4746.67 4.79932e-15
4760 4.75525e-15
4773.33 4.5542e-15
4786.67 3.15805e-15
4800 5.98238e-15
4813.33 5.52002e-15
4826.67 5.41103e-15
4840 5.38376e-15
4853.33 5.40487e-15
4866.67 5.48946e-15
4880 5.73192e-15
4893.33 6.87811e-15
4906.67 2.77116e-15
4920 4.11953e-15
4933.33 4.40562e-15
4946.67 4.49472e-15
4960 4.50756e-15
4973.33 4.46406e-15
4986.67 4.33918e-15
5000 3.98767e-15
5013.33 1.89848e-15
5026.67 6.55605e-15
5040 5.56765e-15
5053.33 5.32877e-15
5066.67 5.23812e-15
5080 5.21588e-15
5093.33 5.25869e-15
5106.67 5.43528e-15
5120 6.31879e-15
5133.33 3.02789e-15
5146.67 4.0891e-15
5160 4.32479e-15
5173.33 4.39772e-15
5186.67 4.40964e-15
5200 4.37782e-15
5213.33 4.28284e-15
5226.67 4.00614e-15
5240 2.22326e-15
5253.33 5.91987e-15
5266.67 5.24406e-15
5280 5.09054e-15
5293.33 5.05433e-15
5306.67 5.08736e-15
5320 5.21011e-15
5333.33 5.55718e-15
5346.67 7.3091e-15
5360 1.88796e-15
5373.33 3.55996e-15
5386.67 3.93076e-15
5400 4.0824e-15
5413.33 4.16114e-15
5426.67 4.20652e-15
5440 4.23147e-15
5453.33 4.22993e-15
5466.67 4.4896e-15
5480 4.41224e-15
5493.33 4.40731e-15
5506.67 4.43845e-15
5520 4.49684e-15
5533.33 4.60065e-15
5546.67 4.80748e-15
5560 5.35476e-15
5573.33 9.3904e-15
5586.67 1.67929e-15
5600 2.99046e-15
5613.33 3.32292e-15
5626.67 3.45118e-15
5640 3.4931e-15
5653.33 3.47101e-15
5666.67 3.35303e-15
5680 2.90056e-15
5693.33 8.31996e-15
5706.67 4.52799e-15
5720 4.20299e-15
5733.33 4.08227e-15
5746.67 4.017e-15
5760 3.97421e-15
5773.33 3.94325e-15
5786.67 3.92481e-15
5800 6.83743e-15
5813.33 3.82045e-15
5826.67 3.799e-15
5840 3.76347e-15
5853.33 3.71353e-15
5866.67 3.63752e-15
5880 3.50163e-15
5893.33 3.17288e-15
5906.67 1.38422e-15
5920 5.65971e-15
5933.33 4.65838e-15
5946.67 4.43938e-15
5960 4.3787e-15
5973.33 4.40664e-15
5986.67 4.54846e-15
6000 4.99313e-15
6013.33 7.92851e-15
6026.67 1.27258e-15
6040 2.69708e-15
6053.33 3.02212e-15
6066.67 3.13194e-15
6080 3.14824e-15
6093.33 3.08505e-15
6106.67 2.87839e-15
6120 2.07376e-15
6133.33 7.97628e-15
6146.67 4.54609e-15
6160 4.14482e-15
6173.33 4.00548e-15
6186.67 3.95316e-15
6200 3.95957e-15
6213.33 4.05958e-15
6226.67 4.60012e-15
6240 2.41995e-15
6253.33 3.14763e-15
6266.67 3.30863e-15
6280 3.35912e-15
6293.33 3.37108e-15
6306.67 3.35845e-15
6320 3.31308e-15
6333.33 3.16435e-15
6346.67 6.67971e-15
6360 3.76062e-15
6373.33 3.61858e-15
6386.67 3.57123e-15
6400 3.55218e-15
6413.33 3.55252e-15
6426.67 3.58532e-15
6440 3.76368e-15
6453.33 3.29443e-15
6466.67 3.20759e-15
6480 3.26787e-15
6493.33 3.2784e-15
6506.67 3.26879e-15
6520 3.24043e-15
6533.33 3.17634e-15
6546.67 2.97699e-15
6560 6.67585e-15
6573.33 3.74099e-15
6586.67 3.57985e-15
6600 3.53759e-15
6613.33 3.54023e-15
6626.67 3.58926e-15
6640 3.74487e-15
6653.33 4.49982e-15
6666.67 1.65394e-15
6680 2.63427e-15
6693.33 2.81657e-15
6706.67 2.85678e-15
6720 2.8304e-15
6733.33 2.73145e-15
6746.67 2.46974e-15
6760 1.40358e-15
