time,signal
0.00288889,1.33227e-15
0.00291667,3.33067e-16
0.00294444,5.55112e-16
0.00297222,-1.11022e-16
0.003,3.33067e-16
0.00302778,-2.498e-16
0.00305556,2.22045e-16
0.00308333,-2.498e-16
0.00311111,2.22045e-16
0.00313889,-2.77556e-16
0.00316667,1.38778e-16
0.00319444,-2.77556e-16
0.00322222,1.38778e-16
0.00325,-3.33067e-16
0.00327778,1.38778e-16
0.00330556,-3.33067e-16
0.00333333,1.66533e-16
0.00336111,-2.77556e-16
0.00338889,1.94289e-16
0.00341667,-2.77556e-16
0.00344444,1.94289e-16
0.00347222,-3.05311e-16
0.0035,1.66533e-16
0.00352778,-3.05311e-16
0.00355556,1.94289e-16
0.00358333,-3.33067e-16
0.00361111,1.94289e-16
0.00363889,-3.60822e-16
0.00366667,1.66533e-16
0.00369444,-3.46945e-16
0.00372222,1.94289e-16
0.00375,-3.60822e-16
0.00377778,1.94289e-16
0.00380556,-3.60822e-16
0.00383333,1.94289e-16
0.00386111,-3.60822e-16
0.00388889,1.94289e-16
0.00391667,-3.33067e-16
0.00394444,1.94289e-16
0.00397222,-3.33067e-16
0.004,1.94289e-16
0.00402778,-3.33067e-16
0.00405556,1.94289e-16
0.00408333,-3.46945e-16
0.00411111,1.94289e-16
0.00413889,-3.46945e-16
0.00416667,1.94289e-16
0.00419444,-3.60822e-16
0.00422222,1.94289e-16
0.00425,-3.60822e-16
0.00427778,1.94289e-16
0.00430556,-3.60822e-16
0.00433333,1.94289e-16
0.00436111,-3.60822e-16
0.00438889,1.94289e-16
0.00441667,-3.60822e-16
0.00444444,1.94289e-16
0.00447222,-3.60822e-16
0.0045,1.94289e-16
0.00452778,-3.60822e-16
0.00455556,1.94289e-16
0.00458333,-3.60822e-16
0.00461111,1.94289e-16
0.00463889,-3.60822e-16
0.00466667,1.94289e-16
0.00469444,-3.60822e-16
0.00472222,1.94289e-16
0.00475,-3.60822e-16
0.00477778,1.94289e-16
0.00480556,-3.60822e-16
0.00483333,1.94289e-16
0.00486111,-3.60822e-16
0.00488889,1.94289e-16
0.00491667,-3.60822e-16
0.00494444,1.94289e-16
0.00497222,-3.60822e-16
0.005,1.94289e-16
0.00502778,-3.60822e-16
0.00505556,1.94289e-16
0.00508333,-3.60822e-16
0.00511111,1.94289e-16
0.00513889,-3.60822e-16
0.00516667,1.94289e-16
0.00519444,-3.60822e-16
0.00522222,1.94289e-16
0.00525,-3.60822e-16
0.00527778,1.94289e-16
0.00530556,-3.88578e-16
0.00533333,1.66533e-16
0.00536111,-4.44089e-16
0.00538889,5.55112e-17
0.00541667,-6.66134e-16
0.00544444,-3.88578e-16
0.00547222,-1.47105e-15
0.0055,-1.88738e-15
0.00552778,-4.32987e-15
0.00555556,-7.10543e-15
0.00558333,-1.39055e-14
0.00561111,-2.4758e-14
0.00563889,-4.61575e-14
0.00566667,-8.30724e-14
0.00569444,-1.50907e-13
0.00572222,-2.70395e-13
0.00575,-4.83585e-13
0.00577778,-8.5762e-13
0.00580556,-1.51348e-12
0.00583333,-2.65291e-12
0.00586111,-4.62339e-12
0.00588889,-8.00621e-12
0.00591667,-1.37806e-11
0.00594444,-2.35724e-11
0.00597222,-4.00752e-11
0.006,-6.77112e-11
0.00602778,-1.13703e-10
0.00605556,-1.89757e-10
0.00608333,-3.14737e-10
0.00611111,-5.1882e-10
0.00613889,-8.49977e-10
0.00616667,-1.38394e-09
0.00619444,-2.23948e-09
0.00622222,-3.60162e-09
0.00625,-5.75665e-09
0.00627778,-9.14452e-09
0.00630556,-1.44368e-08
0.00633333,-2.26519e-08
0.00636111,-3.53229e-08
0.00638889,-5.4743e-08
0.00641667,-8.43181e-08
0.00644444,-1.29072e-07
0.00647222,-1.96366e-07
0.0065,-2.96907e-07
0.00652778,-4.46163e-07
0.00655556,-6.66326e-07
0.00658333,-9.8901e-07
0.00661111,-1.45893e-06
0.00663889,-2.13889e-06
0.00666667,-3.11647e-06
0.00669444,-4.51292e-06
0.00672222,-6.4949e-06
0.00675,-9.28983e-06
0.00677778,-1.32057e-05
0.00680556,-1.86568e-05
0.00683333,-2.61959e-05
0.00686111,-3.65552e-05
0.00688889,-5.06973e-05
0.00691667,-6.9878e-05
0.00694444,-9.57231e-05
0.00697222,-0.000130321
0.007,-0.000176331
0.00702778,-0.000237119
0.00705556,-0.0003169
0.00708333,-0.000420919
0.00711111,-0.000555643
0.00713889,-0.000728975
0.00716667,-0.000950495
0.00719444,-0.00123171
0.00722222,-0.0015863
0.00725,-0.0020304
0.00727778,-0.00258285
0.00730556,-0.0032654
0.00733333,-0.00410294
0.00736111,-0.00512357
0.00738889,-0.00635873
0.00741667,-0.00784311
0.00744444,-0.0096145
0.00747222,-0.0117134
0.0075,-0.0141828
0.00752778,-0.0170672
0.00755556,-0.0204117
0.00758333,-0.0242615
0.00761111,-0.02866
0.00763889,-0.0336477
0.00766667,-0.0392604
0.00769444,-0.0455274
0.00772222,-0.0524701
0.00775,-0.0600995
0.00777778,-0.0684147
0.00780556,-0.0774014
0.00783333,-0.0870298
0.00786111,-0.0972539
0.00788889,-0.108011
0.00791667,-0.119219
0.00794444,-0.130781
0.00797222,-0.142582
0.008,-0.154491
0.00802778,-0.166365
0.00805556,-0.17805
0.00808333,-0.189383
0.00811111,-0.200199
0.00813889,-0.21033
0.00816667,-0.219614
0.00819444,-0.227898
0.00822222,-0.235039
0.00825,-0.240913
0.00827778,-0.245414
0.00830556,-0.248462
0.00833333,-0.25
0.00836111,-0.25
0.00838889,-0.248462
0.00841667,-0.245414
0.00844444,-0.240913
0.00847222,-0.235039
0.0085,-0.227898
0.00852778,-0.219614
0.00855556,-0.21033
0.00858333,-0.200199
0.00861111,-0.189383
0.00863889,-0.17805
0.00866667,-0.166365
0.00869444,-0.154491
0.00872222,-0.142582
0.00875,-0.130781
0.00877778,-0.119219
0.00880556,-0.108011
0.00883333,-0.0972539
0.00886111,-0.0870298
0.00888889,-0.0774014
0.00891667,-0.0684147
0.00894444,-0.0600995
0.00897222,-0.0524701
0.009,-0.0455274
0.00902778,-0.0392604
0.00905556,-0.0336477
0.00908333,-0.02866
0.00911111,-0.0242615
0.00913889,-0.0204117
0.00916667,-0.0170672
0.00919444,-0.0141828
0.00922222,-0.0117134
0.00925,-0.0096145
0.00927778,-0.00784311
0.00930556,-0.00635873
0.00933333,-0.00512357
0.00936111,-0.00410294
0.00938889,-0.0032654
0.00941667,-0.00258285
0.00944444,-0.0020304
0.00947222,-0.0015863
0.0095,-0.00123171
0.00952778,-0.000950495
0.00955556,-0.000728975
0.00958333,-0.000555643
0.00961111,-0.000420919
0.00963889,-0.0003169
0.00966667,-0.000237119
0.00969444,-0.000176331
0.00972222,-0.000130321
0.00975,-9.57231e-05
0.00977778,-6.9878e-05
0.00980556,-5.06973e-05
0.00983333,-3.65552e-05
0.00986111,-2.61959e-05
0.00988889,-1.86568e-05
0.00991667,-1.32057e-05
0.00994444,-9.28983e-06
0.00997222,-6.4949e-06
0.01,-4.51292e-06
0.0100278,-3.11647e-06
0.0100556,-2.13889e-06
0.0100833,-1.45893e-06
0.0101111,-9.8901e-07
0.0101389,-6.66326e-07
0.0101667,-4.46163e-07
0.0101944,-2.96907e-07
0.0102222,-1.96366e-07
0.01025,-1.29072e-07
0.0102778,-8.43181e-08
0.0103056,-5.4743e-08
0.0103333,-3.53229e-08
0.0103611,-2.26519e-08
0.0103889,-1.44368e-08
0.0104167,-9.14452e-09
0.0104444,-5.75664e-09
0.0104722,-3.60162e-09
0.0105,-2.23948e-09
0.0105278,-1.38394e-09
0.0105556,-8.49976e-10
0.0105833,-5.1882e-10
0.0106111,-3.14736e-10
0.0106389,-1.89757e-10
0.0106667,-1.13701e-10
0.0106944,-6.77106e-11
0.0107222,-4.00739e-11
0.01075,-2.35719e-11
0.0107778,-1.37793e-11
0.0108056,-8.00568e-12
0.0108333,-4.62205e-12
0.0108611,-2.65241e-12
0.0108889,-1.51215e-12
0.0109167,-8.57092e-13
0.0109444,-4.82198e-13
0.0109722,-2.69951e-13
0.011,-1.49575e-13
0.0110278,-8.27394e-14
0.0110556,-4.47975e-14
0.0110833,-2.45082e-14
0.0111111,-1.2601e-14
0.0111389,-6.80012e-15
0.0111667,-2.94209e-15
0.0111944,-1.58207e-15
0.0112222,-2.77556e-17
0.01125,-8.32667e-17
0.0112778,7.77156e-16
0.0113056,3.88578e-16
0.0113333,9.71445e-16
0.0113611,4.996e-16
0.0113889,1.08247e-15
0.0114167,4.996e-16
0.0114444,1.05471e-15
0.0114722,5.27356e-16
0.0115,1.13798e-15
0.0115278,5.55112e-16
0.0115556,1.13798e-15
0.0115833,5.82867e-16
0.0116111,1.13798e-15
0.0116389,5.82867e-16
0.0116667,1.09635e-15
