x, 0, 0.000396825, 0.000793651, 0.00119048, 0.0015873, 0.00198413, 0.00238095, 0.00277778, 0.0031746, 0.00357143, 0.00396825, 0.00436508, 0.0047619, 0.00515873, 0.00555556, 0.00595238, 0.00634921, 0.00674603, 0.00714286, 0.00753968, 0.00793651, 0.00833333, 0.00873016, 0.00912698, 0.00952381, 0.00992063, 0.0103175, 0.0107143, 0.0111111, 0.0115079, 0.0119048, 0.0123016, 0.0126984, 0.0130952, 0.0134921, 0.0138889, 0.0142857, 0.0146825, 0.0150794, 0.0154762, 0.015873, 0.0162698, 0.0166667, 0.0170635, 0.0174603, 0.0178571, 0.018254, 0.0186508, 0.0190476, 0.0194444, 0.0198413, 0.0202381, 0.0206349, 0.0210317, 0.0214286, 0.0218254, 0.0222222, 0.022619, 0.0230159, 0.0234127, 0.0238095, 0.0242063, 0.0246032, 0.025, 0.0253968, 0.0257937, 0.0261905, 0.0265873, 0.0269841, 0.027381, 0.0277778, 0.0281746, 0.0285714, 0.0289683, 0.0293651, 0.0297619, 0.0301587, 0.0305556, 0.0309524, 0.0313492
0.0666667, 3.57273e-63, 1.23935e-59, 1.08431e-55, 6.66366e-52, 2.89233e-48, 8.91297e-45, 1.95966e-41, 3.08846e-38, 3.5044e-35, 2.87462e-32, 1.71124e-29, 7.41928e-27, 2.35054e-24, 5.45829e-22, 9.31623e-20, 1.17171e-17, 1.08838e-15, 7.48179e-14, 3.81295e-12, 1.44279e-10, 4.05858e-09, 8.49584e-08, 1.32437e-06, 1.53802e-05, 0.00013307, 0.000857377, 0.00410849, 0.0146008, 0.0382423, 0.0727598, 0.0968747, 0.0799512, 0.0159997, -0.0586543, -0.0968517, -0.0860788, -0.0515247, -0.0219208, -0.00673819, -0.00150226, -0.00024263, -2.82897e-05, -2.39937e-06, -6.37328e-07, -6.22737e-06, -5.87442e-05, -0.000417192, -0.00222341, -0.00886347, -0.0262794, -0.0573029, -0.089578, -0.093546, -0.0480659, 0.0282735, 0.086768, 0.095898, 0.0673463, 0.0329802, 0.011557, 0.00291515, 0.000528414, 6.84811e-05, 6.30168e-06, 4.08636e-07, 1.87668e-08, 8.88736e-10, 3.12477e-10, 2.48373e-10, 1.52253e-10, 3.61132e-11, -5.29569e-11, -7.58208e-11, -4.22363e-11, -1.30947e-11, -3.59773e-11, -7.18676e-11, -2.86847e-11, 9.1759e-11, 1.35492e-10
0.0733333, 1.33956e-62, 4.44794e-59, 3.71414e-55, 2.17954e-51, 9.03754e-48, 2.66175e-44, 5.59562e-41, 8.43537e-38, 9.15858e-35, 7.1911e-32, 4.09887e-29, 1.70207e-26, 5.16608e-24, 1.14956e-21, 1.88057e-19, 2.26737e-17, 2.01934e-15, 1.33112e-13, 6.50582e-12, 2.36107e-10, 6.37051e-09, 1.27914e-07, 1.91268e-06, 2.13074e-05, 0.000176857, 0.00109337, 0.00502949, 0.0171742, 0.0433023, 0.0795788, 0.10292, 0.0832, 0.0164583, -0.060746, -0.101866, -0.092931, -0.0575396, -0.0254505, -0.00815901, -0.00190081, -0.000321214, -3.92246e-05, -3.48978e-06, -9.38962e-07, -8.7292e-06, -7.91073e-05, -0.000539699, -0.00276357, -0.0105905, -0.0302218, -0.0635811, -0.0963099, -0.0981248, -0.0496429, 0.029243, 0.0905082, 0.102227, 0.0740556, 0.0376527, 0.0137565, 0.00362756, 0.000688664, 9.36037e-05, 9.04478e-06, 6.16258e-07, 2.92612e-08, 8.1672e-10, -1.81993e-10, -2.14015e-10, -1.53763e-10, -1.9384e-11, 1.41561e-10, 2.39524e-10, 2.01569e-10, 4.75536e-11, -1.01192e-10, -1.27064e-10, -4.25387e-11, 2.98121e-11, 2.52417e-11
0.08, 4.99174e-62, 1.58657e-58, 1.26448e-54, 7.08565e-51, 2.80691e-47, 7.90134e-44, 1.58824e-40, 2.2902e-37, 2.37935e-34, 1.78828e-31, 9.75995e-29, 3.88177e-26, 1.12875e-23, 2.40687e-21, 3.77387e-19, 4.36191e-17, 3.72468e-15, 2.3544e-13, 1.10355e-11, 3.84116e-10, 9.9406e-09, 1.91449e-07, 2.74588e-06, 2.93408e-05, 0.0002336, 0.00138536, 0.00611478, 0.0200485, 0.0486076, 0.0861525, 0.108037, 0.0854079, 0.016683, -0.0620355, -0.105784, -0.0992358, -0.0636606, -0.0293097, -0.00980688, -0.00238838, -0.000422369, -5.40204e-05, -5.04101e-06, -1.37642e-06, -1.21668e-05, -0.000105897, -0.000693875, -0.00341249, -0.0125636, -0.0344745, -0.0698812, -0.102394, -0.1016, -0.0505425, 0.0298203, 0.0931543, 0.107702, 0.080623, 0.0426185, 0.0162488, 0.00448151, 0.000891215, 0.000127048, 1.28903e-05, 9.23009e-07, 4.60164e-08, 1.42241e-09, -6.91143e-11, -3.26095e-11, 8.27771e-12, -1.57918e-11, -1.04233e-10, -1.93303e-10, -1.82884e-10, -3.00681e-11, 1.67453e-10, 2.2497e-10, 6.83887e-11, -1.39556e-10, -1.6354e-10
0.0866667, 1.84869e-61, 5.62469e-58, 4.27871e-54, 2.28959e-50, 8.66529e-47, 2.33142e-43, 4.48105e-40, 6.1809e-37, 6.14479e-34, 4.42078e-31, 2.31027e-28, 8.80076e-26, 2.45175e-23, 5.00981e-21, 7.52895e-19, 8.34224e-17, 6.83001e-15, 4.13993e-13, 1.86094e-11, 6.21244e-10, 1.54203e-08, 2.84854e-07, 3.91868e-06, 4.01618e-05, 0.00030668, 0.00174443, 0.00738594, 0.0232398, 0.0541346, 0.0924192, 0.112195, 0.0866005, 0.0166862, -0.0625526, -0.108605, -0.104934, -0.0698424, -0.0335022, -0.0117057, -0.00298087, -0.000551691, -7.3902e-05, -7.23249e-06, -2.00651e-06, -1.68618e-05, -0.00014093, -0.000886748, -0.00418747, -0.0148048, -0.0390349, -0.0761531, -0.107775, -0.103975, -0.0507936, 0.0300213, 0.0947281, 0.112284, 0.0869876, 0.0478605, 0.0190542, 0.00549811, 0.00114543, 0.000171255, 1.82435e-05, 1.37376e-06, 7.27265e-08, 2.96649e-09, 3.66532e-10, 2.33385e-10, 1.2348e-10, 1.39073e-11, -4.30532e-11, -2.76744e-11, 1.0879e-11, -9.43213e-12, -9.95044e-11, -1.46767e-10, -3.65026e-11, 1.52833e-10, 1.81791e-10
0.0933333, 6.80456e-61, 1.98186e-57, 1.43902e-53, 7.35358e-50, 2.65897e-46, 6.83797e-43, 1.25673e-39, 1.6582e-36, 1.5775e-33, 1.08639e-30, 5.43637e-28, 1.98357e-25, 5.29414e-23, 1.03665e-20, 1.49324e-18, 1.58613e-16, 1.2451e-14, 7.23698e-13, 3.11976e-11, 9.98864e-10, 2.378e-08, 4.21334e-07, 5.55936e-06, 5.46468e-05, 0.000400207, 0.00218317, 0.00886521, 0.0267598, 0.0598496, 0.0983136, 0.115373, 0.0868228, 0.0164848, -0.0623424, -0.110344, -0.109971, -0.07603, -0.0380242, -0.0138783, -0.00369583, -0.000715868, -0.000100432, -1.03072e-05, -2.90792e-06, -2.32353e-05, -0.000186464, -0.00112654, -0.0051072, -0.0173343, -0.0438923, -0.082339, -0.112405, -0.105272, -0.0504383, 0.0298689, 0.0952711, 0.115944, 0.093083, 0.0533519, 0.0221892, 0.00669967, 0.0014622, 0.000229261, 2.5639e-05, 2.02883e-06, 1.12574e-07, 4.23715e-09, -5.67641e-11, -1.81835e-10, -1.14077e-10, 2.59917e-11, 1.70756e-10, 2.28857e-10, 1.58322e-10, 2.24201e-11, -5.9133e-11, -4.32101e-11, -1.51118e-11, -5.0697e-11, -7.13598e-11
0.1, 2.48921e-60, 6.94035e-57, 4.81025e-53, 2.34748e-49, 8.10993e-46, 1.99352e-42, 3.50349e-39, 4.4221e-36, 4.02578e-33, 2.65398e-30, 1.2717e-27, 4.44437e-25, 1.13647e-22, 2.13252e-20, 2.94424e-18, 2.99808e-16, 2.2565e-14, 1.25768e-12, 5.19944e-11, 1.5966e-09, 3.64563e-08, 6.19534e-07, 7.84035e-06, 7.39148e-05, 0.000519137, 0.00271574, 0.0105751, 0.0306148, 0.0657096, 0.103769, 0.117566, 0.0861362, 0.0160991, -0.0614625, -0.111033, -0.114295, -0.0821604, -0.0428635, -0.0163461, -0.00455243, -0.00092283, -0.000135584, -1.45914e-05, -4.1894e-06, -3.18344e-05, -0.000245284, -0.0014228, -0.00619165, -0.02017, -0.0490273, -0.0883738, -0.116241, -0.105533, -0.0495295, 0.0293929, 0.0948424, 0.118666, 0.0988393, 0.0590557, 0.025666, 0.00810938, 0.00185404, 0.000304821, 3.57816e-05, 2.97485e-06, 1.73388e-07, 6.82273e-09, 6.4082e-11, -3.9691e-11, -2.1771e-12, -4.30802e-11, -1.47868e-10, -2.28074e-10, -1.80162e-10, 3.15163e-12, 1.83152e-10, 1.93652e-10, 3.74369e-11, -9.88727e-11, -8.34752e-11
0.106667, 9.04994e-60, 2.41561e-56, 1.59816e-52, 7.44851e-49, 2.45865e-45, 5.77697e-42, 9.70862e-39, 1.17227e-35, 1.02128e-32, 6.44513e-30, 2.95727e-27, 9.89941e-25, 2.42526e-22, 4.36108e-20, 5.77116e-18, 5.63374e-16, 4.06552e-14, 2.17285e-12, 8.61467e-11, 2.53704e-09, 5.55612e-08, 9.056e-07, 1.09919e-05, 9.93836e-05, 0.000669395, 0.00335791, 0.0125377, 0.0348048, 0.0716621, 0.108719, 0.118782, 0.0846168, 0.0155525, -0.059981, -0.110721, -0.117864, -0.0881637, -0.0479993, -0.019128, -0.00557128, -0.00118187, -0.000181835, -2.05201e-05, -6.00051e-06, -4.33669e-05, -0.000320794, -0.00178647, -0.0074618, -0.0233262, -0.0544116, -0.0941873, -0.11925, -0.104814, -0.0481286, 0.0286274, 0.093516, 0.120448, 0.104185, 0.0649253, 0.0294914, 0.00975086, 0.00233516, 0.000402532, 4.95921e-05, 4.33258e-06, 2.66315e-07, 1.16764e-08, 6.17568e-10, 2.08592e-10, 8.6225e-11, -7.04012e-12, -2.49372e-11, 2.26528e-11, 4.84772e-11, -2.91997e-11, -1.63938e-10, -1.88171e-10, -1.67977e-11, 1.85086e-10, 1.6999e-10
0.113333, 3.27005e-59, 8.35617e-56, 5.27741e-52, 2.34908e-48, 7.40886e-45, 1.66405e-41, 2.6743e-38, 3.08909e-35, 2.57545e-32, 1.55592e-29, 6.83638e-27, 2.19201e-24, 5.14515e-22, 8.86623e-20, 1.1246e-17, 1.05244e-15, 7.28189e-14, 3.73197e-12, 1.41894e-10, 4.00774e-09, 8.41797e-08, 1.31595e-06, 1.53191e-05, 0.000132835, 0.000857999, 0.00412703, 0.0147744, 0.0393228, 0.0776465, 0.113099, 0.119044, 0.0823517, 0.0148701, -0.0579734, -0.109472, -0.120641, -0.093965, -0.0534014, -0.0222396, -0.00677424, -0.0015038, -0.000242262, -2.86679e-05, -8.54559e-06, -5.87407e-05, -0.000417129, -0.00223001, -0.00893931, -0.0268132, -0.0600078, -0.0997057, -0.12141, -0.103186, -0.046303, 0.0276105, 0.091378, 0.121297, 0.10905, 0.0709048, 0.0336655, 0.0116476, 0.00292156, 0.000527964, 6.82581e-05, 6.26454e-06, 4.04694e-07, 1.81783e-08, 4.39311e-10, -1.26263e-10, -5.80993e-11, 8.1153e-11, 1.95665e-10, 2.03498e-10, 1.08102e-10, 1.20112e-11, 4.80339e-12, 3.7657e-11, -1.52233e-11, -1.36462e-10, -1.30747e-10
0.12, 1.17432e-58, 2.87292e-55, 1.73209e-51, 7.3636e-48, 2.21912e-44, 4.76451e-41, 7.32251e-38, 8.09172e-35, 6.45621e-32, 3.73394e-29, 1.57105e-26, 4.82515e-24, 1.08512e-21, 1.79195e-19, 2.1786e-17, 1.95453e-15, 1.29664e-13, 6.37222e-12, 2.32346e-10, 6.29381e-09, 1.26788e-07, 1.90096e-06, 2.12235e-05, 0.000176493, 0.00109319, 0.00504191, 0.0173048, 0.044154, 0.0835947, 0.116851, 0.118386, 0.0794366, 0.0140777, -0.0555202, -0.107359, -0.122604, -0.0994863, -0.0590305, -0.0256923, -0.00818406, -0.001901, -0.000320652, -3.97883e-05, -1.21014e-05, -7.91118e-05, -0.000539257, -0.00276742, -0.0106462, -0.0306364, -0.0657694, -0.104854, -0.122708, -0.100732, -0.0441236, 0.0263824, 0.088524, 0.121238, 0.113365, 0.07693, 0.0381814, 0.0138224, 0.00363095, 0.000687802, 9.33015e-05, 8.99366e-06, 6.10558e-07, 2.87078e-08, 8.0058e-10, -3.04757e-11, -2.00119e-11, -8.21559e-11, -1.9391e-10, -2.45768e-10, -1.51615e-10, 4.17958e-11, 1.70788e-10, 1.32206e-10, 1.71536e-11, -1.98341e-11, 3.31869e-12
0.126667, 4.19126e-58, 9.81693e-55, 5.6503e-51, 2.29427e-47, 6.60669e-44, 1.35599e-40, 1.99299e-37, 2.10696e-34, 1.60885e-31, 8.90773e-29, 3.58907e-26, 1.05587e-23, 2.27507e-21, 3.60043e-19, 4.19567e-17, 3.60856e-15, 2.29529e-13, 1.08165e-11, 3.78221e-10, 9.82575e-09, 1.89839e-07, 2.72982e-06, 2.92296e-05, 0.000233106, 0.00138454, 0.0061227, 0.0201463, 0.0492757, 0.0894327, 0.119922, 0.116857, 0.0759722, 0.0132012, -0.052704, -0.104469, -0.123736, -0.104648, -0.064838, -0.0294923, -0.00982394, -0.00238756, -0.000421627, -5.48602e-05, -1.70397e-05, -0.000105941, -0.000693109, -0.0034143, -0.0126041, -0.0347951, -0.0716416, -0.109557, -0.123146, -0.097544, -0.0416629, 0.0249841, 0.0850554, 0.120304, 0.117069, 0.0829297, 0.0430243, 0.0162964, 0.00448273, 0.000889993, 0.000126658, 1.28226e-05, 9.15896e-07, 4.59564e-08, 1.8168e-09, 1.89062e-10, 4.06149e-11, -2.37095e-11, 1.65003e-12, 6.77519e-11, 6.0379e-11, -7.20404e-11, -2.14937e-10, -1.8681e-10, 1.66925e-11, 1.70942e-10, 1.12946e-10
