time,x,y,vx,vy,v
0.59,28.7682,65.9089,47.6176,6.87684,37.1142
0.6,29.2442,65.9767,47.6067,6.77679,37.0848
0.61,29.7202,66.0434,47.5958,6.67676,37.0557
0.62,30.196,66.1092,47.5849,6.57677,37.0268
0.63,30.6718,66.174,47.5741,6.47681,36.9982
0.64,31.1474,66.2377,47.5632,6.37688,36.9699
0.65,31.6229,66.3005,47.5524,6.27698,36.9418
0.66,32.0983,66.3623,47.5416,6.17711,36.914
0.67,32.5737,66.423,47.5308,6.07727,36.8865
0.68,33.0489,66.4828,47.52,5.97747,36.8592
0.69,33.5239,66.5416,47.5092,5.87769,36.8322
0.7,33.9989,66.5994,47.4984,5.77795,36.8055
0.71,34.4738,66.6561,47.4876,5.67823,36.7791
0.72,34.9486,66.7119,47.4769,5.57855,36.7529
0.73,35.4232,66.7667,47.4661,5.4789,36.727
0.74,35.8978,66.8205,47.4554,5.37928,36.7014
0.75,36.3722,66.8733,47.4446,5.27969,36.676
0.76,36.8466,66.9251,47.4339,5.18013,36.6509
0.77,37.3208,66.9759,47.4232,5.0806,36.6261
0.78,37.7949,67.0257,47.4125,4.9811,36.6015
0.79,38.269,67.0745,47.4018,4.88163,36.5773
0.8,38.7429,67.1224,47.3912,4.78219,36.5533
0.81,39.2167,67.1692,47.3805,4.68278,36.5295
0.82,39.6904,67.215,47.3698,4.5834,36.5061
0.83,40.164,67.2599,47.3592,4.48406,36.4829
0.84,40.6374,67.3037,47.3485,4.38474,36.46
0.85,41.1108,67.3466,47.3379,4.28545,36.4373
0.86,41.5841,67.3884,47.3273,4.18619,36.415
0.87,42.0573,67.4293,47.3167,4.08696,36.3929
0.88,42.5303,67.4692,47.3061,3.98777,36.3711
0.89,43.0033,67.5081,47.2955,3.8886,36.3495
0.9,43.4761,67.546,47.2849,3.78946,36.3282
0.91,43.9489,67.5829,47.2744,3.69035,36.3072
0.92,44.4215,67.6188,47.2638,3.59127,36.2865
0.93,44.894,67.6537,47.2532,3.49222,36.2661
0.94,45.3665,67.6876,47.2427,3.3932,36.2459
0.95,45.8388,67.7206,47.2322,3.29421,36.226
0.96,46.311,67.7525,47.2216,3.19525,36.2063
0.97,46.7831,67.7835,47.2111,3.09631,36.187
0.98,47.2551,67.8135,47.2006,2.99741,36.1679
0.99,47.727,67.8425,47.1901,2.89854,36.1491
1,48.1988,67.8704,47.1796,2.79969,36.1306
1.01,48.6705,67.8975,47.1691,2.70088,36.1123
1.02,49.1421,67.9235,47.1587,2.60209,36.0943
1.03,49.6136,67.9485,47.1482,2.50333,36.0766
1.04,50.085,67.9726,47.1378,2.40461,36.0592
1.05,50.5562,67.9956,47.1273,2.30591,36.0421
1.06,51.0274,68.0177,47.1169,2.20724,36.0252
1.07,51.4985,68.0388,47.1064,2.1086,36.0086
1.08,51.9694,68.0589,47.096,2.00999,35.9922
1.09,52.4403,68.078,47.0856,1.9114,35.9762
1.1,52.911,68.0961,47.0752,1.81285,35.9604
1.11,53.3817,68.1133,47.0648,1.71432,35.9449
1.12,53.8522,68.1294,47.0544,1.61583,35.9297
1.13,54.3227,68.1446,47.044,1.51736,35.9147
1.14,54.793,68.1588,47.0336,1.41892,35.9001
1.15,55.2632,68.172,47.0232,1.32051,35.8857
1.16,55.7334,68.1842,47.0129,1.22213,35.8715
1.17,56.2034,68.1954,47.0025,1.12377,35.8577
1.18,56.6733,68.2057,46.9921,1.02545,35.8441
1.19,57.1431,68.215,46.9818,0.927152,35.8308
1.2,57.6128,68.2233,46.9715,0.828885,35.8178
1.21,58.0825,68.2306,46.9611,0.730645,35.805
1.22,58.552,68.2369,46.9508,0.632435,35.7926
1.23,59.0214,68.2422,46.9405,0.534252,35.7804
1.24,59.4907,68.2466,46.9302,0.436098,35.7685
1.25,59.9599,68.25,46.9199,0.337972,35.7568
1.26,60.429,68.2524,46.9095,0.239875,35.7454
1.27,60.898,68.2538,46.8993,0.141806,35.7344
1.28,61.3668,68.2542,46.889,0.043765,35.7235
1.29,61.8356,68.2537,46.8787,-0.0542476,35.713
1.3,62.3043,68.2522,46.8684,-0.152232,35.7027
1.31,62.7729,68.2497,46.8581,-0.250188,35.6927
1.32,63.2414,68.2462,46.8479,-0.348116,35.683
1.33,63.7097,68.2417,46.8376,-0.446016,35.6736
1.34,64.178,68.2363,46.8274,-0.543888,35.6644
1.35,64.6462,68.2299,46.8171,-0.641731,35.6555
1.36,65.1143,68.2225,46.8069,-0.739547,35.6469
1.37,65.5822,68.2141,46.7966,-0.837335,35.6385
1.38,66.0501,68.2047,46.7864,-0.935094,35.6305
1.39,66.5179,68.1944,46.7762,-1.03283,35.6227
1.4,66.9855,68.1831,46.7659,-1.13053,35.6151
1.41,67.4531,68.1708,46.7557,-1.2282,35.6079
1.42,67.9205,68.1576,46.7455,-1.32585,35.6009
1.43,68.3879,68.1433,46.7353,-1.42347,35.5942
1.44,68.8551,68.1281,46.7251,-1.52106,35.5878
1.45,69.3223,68.1119,46.7149,-1.61863,35.5816
1.46,69.7893,68.0948,46.7047,-1.71616,35.5757
1.47,70.2563,68.0766,46.6945,-1.81367,35.5701
1.48,70.7231,68.0575,46.6843,-1.91115,35.5648
1.49,71.1899,68.0374,46.6742,-2.0086,35.5597
1.5,71.6565,68.0164,46.664,-2.10603,35.5549
1.51,72.123,67.9943,46.6538,-2.20342,35.5504
1.52,72.5895,67.9713,46.6436,-2.30079,35.5462
1.53,73.0558,67.9474,46.6335,-2.39813,35.5422
1.54,73.522,67.9224,46.6233,-2.49544,35.5385
1.55,73.9882,67.8965,46.6132,-2.59273,35.535
1.56,74.4542,67.8696,46.603,-2.68999,35.5319
1.57,74.9201,67.8417,46.5929,-2.78722,35.529
1.58,75.386,67.8129,46.5827,-2.88442,35.5264
1.59,75.8517,67.783,46.5726,-2.98159,35.524
1.6,76.3173,67.7523,46.5624,-3.07874,35.5219
1.61,76.7828,67.7205,46.5523,-3.17586,35.5201
1.62,77.2482,67.6878,46.5422,-3.27295,35.5186
1.63,77.7136,67.6541,46.532,-3.37001,35.5173
1.64,78.1788,67.6194,46.5219,-3.46704,35.5163
1.65,78.6439,67.5838,46.5118,-3.56405,35.5156
1.66,79.1089,67.5471,46.5017,-3.66103,35.5151
1.67,79.5738,67.5096,46.4916,-3.75798,35.5149
1.68,80.0387,67.471,46.4815,-3.85491,35.515
1.69,80.5034,67.4315,46.4713,-3.9518,35.5153
1.7,80.968,67.391,46.4612,-4.04867,35.5159
1.71,81.4325,67.3496,46.4511,-4.14551,35.5168
1.72,81.8969,67.3071,46.441,-4.24233,35.5179
1.73,82.3612,67.2637,46.4309,-4.33911,35.5193
1.74,82.8254,67.2194,46.4208,-4.43587,35.521
1.75,83.2895,67.1741,46.4107,-4.5326,35.5229
1.76,83.7535,67.1278,46.4007,-4.6293,35.5251
1.77,84.2174,67.0805,46.3906,-4.72597,35.5275
1.78,84.6812,67.0323,46.3805,-4.82262,35.5303
1.79,85.1449,66.9831,46.3704,-4.91924,35.5333
1.8,85.6086,66.9329,46.3603,-5.01583,35.5365
1.81,86.0721,66.8818,46.3502,-5.11239,35.54
1.82,86.5355,66.8297,46.3401,-5.20893,35.5438
1.83,86.9988,66.7767,46.3301,-5.30543,35.5479
1.84,87.462,66.7226,46.32,-5.40191,35.5522
1.85,87.9251,66.6677,46.3099,-5.49836,35.5567
1.86,88.3881,66.6117,46.2998,-5.59479,35.5616
1.87,88.851,66.5548,46.2898,-5.69118,35.5666
1.88,89.3137,66.4969,46.2797,-5.78755,35.572
1.89,89.7764,66.4381,46.2696,-5.88389,35.5776
1.9,90.239,66.3783,46.2596,-5.9802,35.5835
1.91,90.7015,66.3175,46.2495,-6.07649,35.5896
1.92,91.1639,66.2558,46.2394,-6.17274,35.596
1.93,91.6262,66.1931,46.2294,-6.26897,35.6026
1.94,92.0884,66.1295,46.2193,-6.36517,35.6095
1.95,92.5505,66.0648,46.2092,-6.46134,35.6167
1.96,93.0125,65.9993,46.1992,-6.55749,35.6241
1.97,93.4744,65.9327,46.1891,-6.6536,35.6318
1.98,93.9362,65.8652,46.1791,-6.74969,35.6397
1.99,94.3979,65.7968,46.169,-6.84575,35.6479
2,94.8595,65.7274,46.1589,-6.94178,35.6563
2.01,95.3209,65.657,46.1489,-7.03779,35.665
2.02,95.7823,65.5856,46.1388,-7.13376,35.674
2.03,96.2436,65.5133,46.1288,-7.22971,35.6832
2.04,96.7048,65.4401,46.1187,-7.32563,35.6926
2.05,97.1659,65.3659,46.1086,-7.42152,35.7023
2.06,97.6269,65.2907,46.0986,-7.51738,35.7123
2.07,98.0878,65.2146,46.0885,-7.61322,35.7225
2.08,98.5486,65.1375,46.0785,-7.70903,35.733
2.09,99.0092,65.0594,46.0684,-7.8048,35.7437
2.1,99.4698,64.9804,46.0583,-7.90055,35.7546
2.11,99.9303,64.9005,46.0483,-7.99628,35.7659
2.12,100.391,64.8195,46.0382,-8.09197,35.7773
2.13,100.851,64.7377,46.0282,-8.18763,35.789
2.14,101.311,64.6548,46.0181,-8.28327,35.801
2.15,101.771,64.571,46.008,-8.37888,35.8132
2.16,102.231,64.4863,45.998,-8.47446,35.8257
2.17,102.691,64.4006,45.9879,-8.57001,35.8383
2.18,103.151,64.3139,45.9779,-8.66553,35.8513
2.19,103.611,64.2263,45.9678,-8.76103,35.8645
2.2,104.07,64.1378,45.9577,-8.85649,35.8779
2.21,104.53,64.0482,45.9477,-8.95193,35.8916
2.22,104.989,63.9578,45.9376,-9.04734,35.9055
2.23,105.448,63.8663,45.9275,-9.14272,35.9197
2.24,105.907,63.774,45.9175,-9.23807,35.9341
2.25,106.366,63.6806,45.9074,-9.33339,35.9487
2.26,106.825,63.5863,45.8973,-9.42869,35.9636
2.27,107.284,63.4911,45.8873,-9.52395,35.9788
2.28,107.743,63.3949,45.8772,-9.61919,35.9941
2.29,108.202,63.2978,45.8671,-9.7144,36.0097
2.3,108.66,63.1997,45.857,-9.80957,36.0256
2.31,109.119,63.1006,45.847,-9.90472,36.0417
2.32,109.577,63.0006,45.8369,-9.99984,36.058
2.33,110.035,62.8997,45.8268,-10.0949,36.0746
2.34,110.494,62.7978,45.8167,-10.19,36.0913
2.35,110.952,62.6949,45.8066,-10.285,36.1084
2.36,111.41,62.5911,45.7965,-10.38,36.1256
2.37,111.868,62.4864,45.7865,-10.475,36.1431
2.38,112.325,62.3807,45.7764,-10.57,36.1609
2.39,112.783,62.274,45.7663,-10.6649,36.1788
2.4,113.241,62.1664,45.7562,-10.7598,36.197
2.41,113.698,62.0579,45.7461,-10.8546,36.2155
2.42,114.155,61.9484,45.736,-10.9494,36.2341
2.43,114.613,61.8379,45.7259,-11.0442,36.253
2.44,115.07,61.7266,45.7158,-11.139,36.2722
2.45,115.527,61.6142,45.7057,-11.2338,36.2915
2.46,115.984,61.5009,45.6956,-11.3285,36.3111
2.47,116.441,61.3867,45.6854,-11.4232,36.3309
2.48,116.897,61.2715,45.6753,-11.5178,36.3509
2.49,117.354,61.1554,45.6652,-11.6124,36.3712
2.5,117.811,61.0383,45.6551,-11.707,36.3917
2.51,118.267,60.9203,45.645,-11.8016,36.4124
2.52,118.723,60.8014,45.6348,-11.8961,36.4333
2.53,119.18,60.6814,45.6247,-11.9906,36.4545
2.54,119.636,60.5606,45.6146,-12.0851,36.4759
2.55,120.092,60.4388,45.6045,-12.1795,36.4975
2.56,120.548,60.3161,45.5943,-12.274,36.5193
2.57,121.004,60.1924,45.5842,-12.3683,36.5414
2.58,121.459,60.0678,45.574,-12.4627,36.5636
2.59,121.915,59.9422,45.5639,-12.557,36.5861
2.6,122.371,59.8157,45.5537,-12.6513,36.6088
2.61,122.826,59.6882,45.5436,-12.7456,36.6317
2.62,123.281,59.5598,45.5334,-12.8398,36.6549
2.63,123.737,59.4305,45.5233,-12.934,36.6782
2.64,124.192,59.3002,45.5131,-13.0282,36.7018
2.65,124.647,59.169,45.5029,-13.1223,36.7256
2.66,125.102,59.0368,45.4928,-13.2164,36.7496
2.67,125.556,58.9037,45.4826,-13.3105,36.7738
2.68,126.011,58.7697,45.4724,-13.4046,36.7983
2.69,126.466,58.6347,45.4622,-13.4986,36.8229
2.7,126.92,58.4987,45.452,-13.5926,36.8478
2.71,127.375,58.3619,45.4419,-13.6865,36.8728
2.72,127.829,58.2241,45.4317,-13.7805,36.8981
2.73,128.283,58.0853,45.4215,-13.8744,36.9236
2.74,128.737,57.9456,45.4113,-13.9682,36.9493
2.75,129.191,57.805,45.4011,-14.0621,36.9752
2.76,129.645,57.6635,45.3908,-14.1559,37.0013
2.77,130.099,57.521,45.3806,-14.2496,37.0276
2.78,130.553,57.3775,45.3704,-14.3434,37.0541
2.79,131.006,57.2332,45.3602,-14.4371,37.0809
2.8,131.46,57.0879,45.35,-14.5308,37.1078
2.81,131.913,56.9416,45.3397,-14.6244,37.1349
2.82,132.367,56.7944,45.3295,-14.718,37.1623
2.83,132.82,56.6463,45.3193,-14.8116,37.1898
2.84,133.273,56.4973,45.309,-14.9052,37.2176
2.85,133.726,56.3473,45.2988,-14.9987,37.2455
2.86,134.179,56.1964,45.2885,-15.0922,37.2736
2.87,134.632,56.0445,45.2782,-15.1857,37.302
2.88,135.084,55.8917,45.268,-15.2791,37.3305
2.89,135.537,55.738,45.2577,-15.3725,37.3593
2.9,135.989,55.5833,45.2474,-15.4659,37.3882
2.91,136.442,55.4277,45.2372,-15.5592,37.4173
2.92,136.894,55.2712,45.2269,-15.6525,37.4466
2.93,137.346,55.1138,45.2166,-15.7458,37.4762
2.94,137.798,54.9554,45.2063,-15.839,37.5059
2.95,138.25,54.796,45.196,-15.9322,37.5358
2.96,138.702,54.6358,45.1857,-16.0254,37.5659
2.97,139.154,54.4746,45.1754,-16.1185,37.5962
2.98,139.605,54.3125,45.1651,-16.2116,37.6267
2.99,140.057,54.1494,45.1548,-16.3047,37.6573
3,140.508,53.9855,45.1444,-16.3978,37.6882
3.01,140.96,53.8206,45.1341,-16.4908,37.7192
3.02,141.411,53.6547,45.1238,-16.5838,37.7505
3.03,141.862,53.4879,45.1134,-16.6767,37.7819
3.04,142.313,53.3203,45.1031,-16.7696,37.8135
3.05,142.764,53.1516,45.0927,-16.8625,37.8453
3.06,143.215,52.9821,45.0824,-16.9554,37.8773
3.07,143.666,52.8116,45.072,-17.0482,37.9094
3.08,144.116,52.6402,45.0616,-17.141,37.9418
3.09,144.567,52.4678,45.0513,-17.2337,37.9743
3.1,145.017,52.2946,45.0409,-17.3264,38.007
3.11,145.467,52.1204,45.0305,-17.4191,38.0399
3.12,145.918,51.9453,45.0201,-17.5118,38.073
3.13,146.368,51.7692,45.0097,-17.6044,38.1062
3.14,146.818,51.5923,44.9993,-17.697,38.1397
3.15,147.268,51.4144,44.9889,-17.7895,38.1733
3.16,147.717,51.2355,44.9785,-17.882,38.207
3.17,148.167,51.0558,44.968,-17.9745,38.241
3.18,148.617,50.8751,44.9576,-18.067,38.2751
3.19,149.066,50.6935,44.9472,-18.1594,38.3094
3.2,149.515,50.511,44.9367,-18.2518,38.3439
3.21,149.965,50.3276,44.9263,-18.3441,38.3786
3.22,150.414,50.1432,44.9158,-18.4365,38.4134
3.23,150.863,49.9579,44.9054,-18.5287,38.4484
3.24,151.312,49.7717,44.8949,-18.621,38.4836
3.25,151.761,49.5846,44.8845,-18.7132,38.5189
3.26,152.209,49.3965,44.874,-18.8054,38.5544
3.27,152.658,49.2075,44.8635,-18.8975,38.5901
3.28,153.107,49.0177,44.853,-18.9897,38.626
3.29,153.555,48.8268,44.8425,-19.0817,38.662
3.3,154.003,48.6351,44.832,-19.1738,38.6981
3.31,154.452,48.4424,44.8215,-19.2658,38.7345
3.32,154.9,48.2489,44.811,-19.3578,38.771
3.33,155.348,48.0544,44.8004,-19.4497,38.8077
3.34,155.796,47.8589,44.7899,-19.5416,38.8445
3.35,156.243,47.6626,44.7794,-19.6335,38.8815
3.36,156.691,47.4654,44.7688,-19.7253,38.9187
3.37,157.139,47.2672,44.7583,-19.8171,38.956
3.38,157.586,47.0681,44.7477,-19.9089,38.9934
3.39,158.034,46.8681,44.7372,-20.0007,39.0311
3.4,158.481,46.6672,44.7266,-20.0924,39.0689
3.41,158.928,46.4653,44.716,-20.184,39.1068
3.42,159.375,46.2626,44.7054,-20.2756,39.1449
3.43,159.822,46.0589,44.6948,-20.3672,39.1832
3.44,160.269,45.8543,44.6842,-20.4588,39.2216
3.45,160.716,45.6488,44.6736,-20.5503,39.2602
3.46,161.162,45.4424,44.663,-20.6418,39.2989
3.47,161.609,45.2351,44.6524,-20.7333,39.3378
3.48,162.055,45.0268,44.6418,-20.8247,39.3769
3.49,162.501,44.8177,44.6311,-20.9161,39.416
3.5,162.948,44.6076,44.6205,-21.0074,39.4554
3.51,163.394,44.3966,44.6098,-21.0987,39.4949
3.52,163.84,44.1847,44.5992,-21.19,39.5345
3.53,164.286,43.9719,44.5885,-21.2812,39.5743
3.54,164.731,43.7582,44.5778,-21.3724,39.6142
3.55,165.177,43.5435,44.5672,-21.4636,39.6543
3.56,165.623,43.328,44.5565,-21.5547,39.6945
3.57,166.068,43.1115,44.5458,-21.6458,39.7349
3.58,166.513,42.8941,44.5351,-21.7369,39.7754
3.59,166.959,42.6759,44.5244,-21.8279,39.8161
3.6,167.404,42.4567,44.5137,-21.9189,39.8569
3.61,167.849,42.2366,44.5029,-22.0099,39.8978
3.62,168.294,42.0156,44.4922,-22.1008,39.9389
3.63,168.739,41.7937,44.4815,-22.1916,39.9802
3.64,169.183,41.5708,44.4707,-22.2825,40.0215
3.65,169.628,41.3471,44.46,-22.3733,40.063
3.66,170.072,41.1225,44.4492,-22.464,40.1047
3.67,170.517,40.8969,44.4384,-22.5548,40.1465
3.68,170.961,40.6705,44.4276,-22.6455,40.1884
3.69,171.405,40.4431,44.4169,-22.7361,40.2305
3.7,171.849,40.2148,44.4061,-22.8267,40.2726
3.71,172.293,39.9856,44.3953,-22.9173,40.315
3.72,172.737,39.7556,44.3845,-23.0079,40.3574
3.73,173.181,39.5246,44.3736,-23.0984,40.4
3.74,173.624,39.2927,44.3628,-23.1888,40.4428
3.75,174.068,39.0599,44.352,-23.2793,40.4856
3.76,174.511,38.8262,44.3411,-23.3697,40.5286
3.77,174.955,38.5916,44.3303,-23.46,40.5718
3.78,175.398,38.3561,44.3194,-23.5503,40.615
3.79,175.841,38.1197,44.3086,-23.6406,40.6584
3.8,176.284,37.8824,44.2977,-23.7309,40.7019
3.81,176.727,37.6442,44.2868,-23.8211,40.7456
3.82,177.17,37.4051,44.2759,-23.9112,40.7893
3.83,177.612,37.1651,44.265,-24.0014,40.8332
3.84,178.055,36.9241,44.2541,-24.0914,40.8772
3.85,178.497,36.6823,44.2432,-24.1815,40.9214
3.86,178.939,36.4396,44.2323,-24.2715,40.9657
3.87,179.382,36.196,44.2214,-24.3615,41.0101
3.88,179.824,35.9515,44.2104,-24.4514,41.0546
3.89,180.266,35.7061,44.1995,-24.5413,41.0992
3.9,180.708,35.4598,44.1885,-24.6312,41.144
3.91,181.149,35.2125,44.1776,-24.721,41.1889
3.92,181.591,34.9644,44.1666,-24.8108,41.2339
3.93,182.033,34.7154,44.1556,-24.9005,41.279
3.94,182.474,34.4655,44.1446,-24.9902,41.3242
3.95,182.915,34.2147,44.1336,-25.0799,41.3696
3.96,183.357,33.963,44.1226,-25.1695,41.415
3.97,183.798,33.7104,44.1116,-25.2591,41.4606
3.98,184.239,33.457,44.1006,-25.3486,41.5063
3.99,184.68,33.2026,44.0896,-25.4382,41.5522
4,185.12,32.9473,44.0785,-25.5276,41.5981
4.01,185.561,32.6911,44.0675,-25.6171,41.6442
4.02,186.002,32.4341,44.0564,-25.7064,41.6903
4.03,186.442,32.1761,44.0454,-25.7958,41.7366
4.04,186.883,31.9173,44.0343,-25.8851,41.783
4.05,187.323,31.6575,44.0232,-25.9744,41.8295
4.06,187.763,31.3969,44.0121,-26.0636,41.8761
4.07,188.203,31.1353,44.001,-26.1528,41.9228
4.08,188.643,30.8729,43.9899,-26.2419,41.9696
4.09,189.083,30.6096,43.9788,-26.3311,42.0166
4.1,189.522,30.3454,43.9677,-26.4201,42.0636
4.11,189.962,30.0803,43.9565,-26.5092,42.1108
4.12,190.401,29.8143,43.9454,-26.5981,42.158
4.13,190.841,29.5475,43.9342,-26.6871,42.2054
4.14,191.28,29.2797,43.9231,-26.776,42.2528
4.15,191.719,29.0111,43.9119,-26.8649,42.3004
4.16,192.158,28.7415,43.9007,-26.9537,42.3481
4.17,192.597,28.4711,43.8895,-27.0425,42.3959
4.18,193.036,28.1998,43.8784,-27.1312,42.4438
4.19,193.474,27.9276,43.8671,-27.2199,42.4917
4.2,193.913,27.6545,43.8559,-27.3086,42.5398
4.21,194.351,27.3805,43.8447,-27.3972,42.588
4.22,194.79,27.1057,43.8335,-27.4858,42.6363
4.23,195.228,26.8299,43.8222,-27.5743,42.6847
4.24,195.666,26.5533,43.811,-27.6628,42.7331
4.25,196.104,26.2758,43.7997,-27.7513,42.7817
4.26,196.542,25.9974,43.7885,-27.8397,42.8304
4.27,196.98,25.7181,43.7772,-27.9281,42.8792
4.28,197.417,25.4379,43.7659,-28.0164,42.928
4.29,197.855,25.1569,43.7546,-28.1047,42.977
4.3,198.292,24.875,43.7433,-28.193,43.0261
4.31,198.73,24.5922,43.732,-28.2812,43.0752
4.32,199.167,24.3085,43.7207,-28.3693,43.1245
4.33,199.604,24.0239,43.7094,-28.4575,43.1738
4.34,200.041,23.7384,43.698,-28.5456,43.2232
4.35,200.478,23.4521,43.6867,-28.6336,43.2728
4.36,200.914,23.1649,43.6753,-28.7216,43.3224
4.37,201.351,22.8768,43.664,-28.8096,43.3721
4.38,201.788,22.5878,43.6526,-28.8975,43.4219
4.39,202.224,22.298,43.6412,-28.9853,43.4717
4.4,202.66,22.0072,43.6298,-29.0732,43.5217
4.41,203.097,21.7156,43.6184,-29.161,43.5718
4.42,203.533,21.4231,43.607,-29.2487,43.6219
4.43,203.969,21.1298,43.5956,-29.3364,43.6721
4.44,204.404,20.8355,43.5842,-29.4241,43.7225
4.45,204.84,20.5404,43.5727,-29.5117,43.7729
4.46,205.276,20.2444,43.5613,-29.5992,43.8234
4.47,205.711,19.9475,43.5498,-29.6868,43.8739
4.48,206.147,19.6498,43.5383,-29.7743,43.9246
4.49,206.582,19.3512,43.5269,-29.8617,43.9753
4.5,207.017,19.0517,43.5154,-29.9491,44.0261
4.51,207.452,18.7513,43.5039,-30.0365,44.077
4.52,207.887,18.4501,43.4924,-30.1238,44.128
4.53,208.322,18.148,43.4809,-30.211,44.1791
4.54,208.757,17.845,43.4694,-30.2983,44.2302
4.55,209.191,17.5411,43.4578,-30.3855,44.2815
4.56,209.626,17.2364,43.4463,-30.4726,44.3328
4.57,210.06,16.9308,43.4347,-30.5597,44.3841
4.58,210.494,16.6244,43.4232,-30.6467,44.4356
4.59,210.928,16.317,43.4116,-30.7338,44.4871
4.6,211.362,16.0088,43.4001,-30.8207,44.5387
4.61,211.796,15.6997,43.3885,-30.9076,44.5904
4.62,212.23,15.3898,43.3769,-30.9945,44.6422
4.63,212.664,15.079,43.3653,-31.0813,44.694
4.64,213.097,14.7673,43.3537,-31.1681,44.7459
4.65,213.531,14.4547,43.342,-31.2549,44.7979
4.66,213.964,14.1413,43.3304,-31.3416,44.85
4.67,214.397,13.8271,43.3188,-31.4282,44.9021
4.68,214.83,13.5119,43.3071,-31.5148,44.9543
4.69,215.263,13.1959,43.2955,-31.6014,45.0066
4.7,215.696,12.879,43.2838,-31.6879,45.0589
4.71,216.129,12.5613,43.2721,-31.7744,45.1113
4.72,216.561,12.2427,43.2604,-31.8608,45.1638
4.73,216.994,11.9232,43.2487,-31.9472,45.2164
4.74,217.426,11.6028,43.237,-32.0335,45.269
4.75,217.858,11.2817,43.2253,-32.1198,45.3217
4.76,218.29,10.9596,43.2136,-32.2061,45.3745
4.77,218.722,10.6367,43.2018,-32.2923,45.4273
4.78,219.154,10.3129,43.1901,-32.3785,45.4802
4.79,219.586,9.98824,43.1783,-32.4646,45.5331
4.8,220.018,9.66273,43.1666,-32.5506,45.5862
4.81,220.449,9.33636,43.1548,-32.6367,45.6393
4.82,220.881,9.00914,43.143,-32.7226,45.6924
4.83,221.312,8.68105,43.1312,-32.8086,45.7456
4.84,221.743,8.35211,43.1194,-32.8945,45.7989
