time,x,y,vx,vy,v
2.49,115.132,61.0344,43.9647,-11.6259,45.4676
2.5,115.571,60.9172,43.9486,-11.7197,45.4759
2.51,116.011,60.7991,43.9325,-11.8134,45.4844
2.52,116.45,60.68,43.9164,-11.907,45.4931
2.53,116.889,60.56,43.9002,-12.0007,45.5019
2.54,117.328,60.4391,43.8841,-12.0943,45.511
2.55,117.766,60.3172,43.868,-12.1878,45.5202
2.56,118.205,60.1944,43.8519,-12.2813,45.5296
2.57,118.643,60.0706,43.8358,-12.3748,45.5393
2.58,119.081,59.9459,43.8197,-12.4683,45.5491
2.59,119.519,59.8203,43.8036,-12.5617,45.5591
2.6,119.957,59.6938,43.7875,-12.6551,45.5692
2.61,120.395,59.5663,43.7715,-12.7484,45.5796
2.62,120.833,59.4379,43.7554,-12.8418,45.5902
2.63,121.27,59.3085,43.7393,-12.935,45.6009
2.64,121.707,59.1782,43.7232,-13.0283,45.6118
2.65,122.144,59.047,43.7071,-13.1215,45.623
2.66,122.581,58.9149,43.691,-13.2147,45.6343
2.67,123.018,58.7818,43.6749,-13.3078,45.6457
2.68,123.454,58.6478,43.6589,-13.4009,45.6574
2.69,123.891,58.5129,43.6428,-13.494,45.6693
2.7,124.327,58.377,43.6267,-13.587,45.6813
2.71,124.763,58.2402,43.6106,-13.68,45.6935
2.72,125.199,58.1025,43.5946,-13.7729,45.7059
2.73,125.635,57.9638,43.5785,-13.8659,45.7185
2.74,126.071,57.8242,43.5624,-13.9588,45.7313
2.75,126.506,57.6837,43.5464,-14.0516,45.7442
2.76,126.941,57.5422,43.5303,-14.1444,45.7573
2.77,127.377,57.3999,43.5142,-14.2372,45.7707
2.78,127.812,57.2566,43.4982,-14.33,45.7841
2.79,128.246,57.1123,43.4821,-14.4227,45.7978
2.8,128.681,56.9672,43.4661,-14.5153,45.8117
2.81,129.115,56.8211,43.45,-14.608,45.8257
2.82,129.55,56.6741,43.4339,-14.7006,45.8399
2.83,129.984,56.5262,43.4179,-14.7931,45.8543
2.84,130.418,56.3773,43.4018,-14.8857,45.8688
2.85,130.852,56.2275,43.3858,-14.9782,45.8836
2.86,131.286,56.0768,43.3697,-15.0706,45.8985
2.87,131.719,55.9252,43.3537,-15.163,45.9136
2.88,132.153,55.7726,43.3376,-15.2554,45.9288
2.89,132.586,55.6192,43.3216,-15.3478,45.9443
2.9,133.019,55.4648,43.3055,-15.4401,45.9599
2.91,133.452,55.3094,43.2895,-15.5324,45.9757
2.92,133.884,55.1532,43.2734,-15.6246,45.9916
2.93,134.317,54.996,43.2573,-15.7168,46.0078
2.94,134.749,54.8379,43.2413,-15.809,46.0241
2.95,135.182,54.6789,43.2252,-15.9011,46.0406
2.96,135.614,54.519,43.2092,-15.9932,46.0572
2.97,136.046,54.3581,43.1931,-16.0853,46.074
2.98,136.477,54.1964,43.1771,-16.1773,46.091
2.99,136.909,54.0337,43.161,-16.2693,46.1082
3,137.34,53.8701,43.145,-16.3612,46.1255
3.01,137.772,53.7055,43.1289,-16.4531,46.143
3.02,138.203,53.5401,43.1129,-16.545,46.1607
3.03,138.634,53.3737,43.0968,-16.6368,46.1785
3.04,139.065,53.2064,43.0808,-16.7287,46.1966
3.05,139.495,53.0382,43.0647,-16.8204,46.2147
3.06,139.926,52.8691,43.0487,-16.9121,46.2331
3.07,140.356,52.6991,43.0326,-17.0038,46.2516
3.08,140.786,52.5281,43.0166,-17.0955,46.2703
3.09,141.216,52.3562,43.0005,-17.1871,46.2891
3.1,141.646,52.1835,42.9845,-17.2787,46.3081
3.11,142.076,52.0098,42.9684,-17.3702,46.3273
3.12,142.505,51.8351,42.9524,-17.4618,46.3466
3.13,142.935,51.6596,42.9363,-17.5532,46.3661
3.14,143.364,51.4832,42.9202,-17.6447,46.3858
3.15,143.793,51.3058,42.9042,-17.7361,46.4056
3.16,144.222,51.1275,42.8881,-17.8274,46.4256
3.17,144.651,50.9483,42.8721,-17.9187,46.4458
3.18,145.079,50.7682,42.856,-18.01,46.4661
3.19,145.508,50.5872,42.8399,-18.1013,46.4865
3.2,145.936,50.4053,42.8239,-18.1925,46.5072
3.21,146.364,50.2225,42.8078,-18.2837,46.528
3.22,146.792,50.0387,42.7917,-18.3748,46.5489
3.23,147.22,49.8541,42.7757,-18.4659,46.57
3.24,147.647,49.6685,42.7596,-18.557,46.5913
3.25,148.075,49.482,42.7435,-18.648,46.6127
3.26,148.502,49.2946,42.7275,-18.739,46.6343
3.27,148.929,49.1063,42.7114,-18.8299,46.656
3.28,149.356,48.9171,42.6953,-18.9209,46.6779
3.29,149.783,48.727,42.6792,-19.0117,46.7
3.3,150.209,48.536,42.6632,-19.1026,46.7222
3.31,150.636,48.344,42.6471,-19.1934,46.7446
3.32,151.062,48.1512,42.631,-19.2841,46.7671
3.33,151.488,47.9574,42.6149,-19.3749,46.7897
3.34,151.914,47.7628,42.5988,-19.4655,46.8126
3.35,152.34,47.5672,42.5828,-19.5562,46.8356
3.36,152.766,47.3708,42.5667,-19.6468,46.8587
3.37,153.191,47.1734,42.5506,-19.7374,46.882
3.38,153.617,46.9751,42.5345,-19.8279,46.9054
3.39,154.042,46.7759,42.5184,-19.9184,46.929
3.4,154.467,46.5758,42.5023,-20.0089,46.9527
3.41,154.892,46.3748,42.4862,-20.0993,46.9766
3.42,155.316,46.1729,42.4701,-20.1897,47.0006
3.43,155.741,45.9701,42.454,-20.28,47.0248
3.44,156.165,45.7664,42.4379,-20.3703,47.0491
3.45,156.589,45.5618,42.4218,-20.4606,47.0736
3.46,157.014,45.3563,42.4057,-20.5508,47.0982
3.47,157.437,45.1499,42.3896,-20.641,47.123
3.48,157.861,44.9426,42.3735,-20.7312,47.1479
3.49,158.285,44.7344,42.3573,-20.8213,47.173
3.5,158.708,44.5253,42.3412,-20.9114,47.1982
3.51,159.131,44.3153,42.3251,-21.0014,47.2236
3.52,159.555,44.1043,42.309,-21.0914,47.2491
3.53,159.977,43.8925,42.2928,-21.1814,47.2747
3.54,160.4,43.6798,42.2767,-21.2713,47.3005
3.55,160.823,43.4662,42.2606,-21.3612,47.3264
3.56,161.245,43.2517,42.2445,-21.451,47.3525
3.57,161.668,43.0363,42.2283,-21.5408,47.3787
3.58,162.09,42.82,42.2122,-21.6306,47.405
3.59,162.512,42.6028,42.196,-21.7203,47.4315
3.6,162.933,42.3847,42.1799,-21.81,47.4582
3.61,163.355,42.1657,42.1637,-21.8997,47.4849
3.62,163.777,41.9458,42.1476,-21.9893,47.5119
3.63,164.198,41.725,42.1314,-22.0788,47.5389
3.64,164.619,41.5033,42.1153,-22.1684,47.5661
3.65,165.04,41.2807,42.0991,-22.2579,47.5934
3.66,165.461,41.0573,42.083,-22.3473,47.6209
3.67,165.881,40.8329,42.0668,-22.4367,47.6485
3.68,166.302,40.6076,42.0506,-22.5261,47.6762
3.69,166.722,40.3815,42.0344,-22.6154,47.7041
3.7,167.143,40.1544,42.0183,-22.7047,47.7321
3.71,167.563,39.9265,42.0021,-22.794,47.7602
3.72,167.982,39.6977,41.9859,-22.8832,47.7885
3.73,168.402,39.4679,41.9697,-22.9724,47.8169
3.74,168.822,39.2373,41.9535,-23.0615,47.8455
3.75,169.241,39.0058,41.9373,-23.1506,47.8741
3.76,169.66,38.7734,41.9211,-23.2397,47.9029
3.77,170.079,38.5401,41.9049,-23.3287,47.9319
3.78,170.498,38.306,41.8887,-23.4177,47.9609
3.79,170.917,38.0709,41.8725,-23.5066,47.9901
3.8,171.335,37.8349,41.8563,-23.5955,48.0195
3.81,171.754,37.5981,41.8401,-23.6844,48.0489
3.82,172.172,37.3604,41.8239,-23.7732,48.0785
3.83,172.59,37.1217,41.8077,-23.862,48.1082
3.84,173.008,36.8822,41.7914,-23.9507,48.1381
3.85,173.426,36.6418,41.7752,-24.0394,48.1681
3.86,173.843,36.4006,41.759,-24.1281,48.1981
3.87,174.261,36.1584,41.7427,-24.2167,48.2284
3.88,174.678,35.9153,41.7265,-24.3053,48.2587
3.89,175.095,35.6714,41.7102,-24.3938,48.2892
3.9,175.512,35.4266,41.694,-24.4823,48.3198
3.91,175.929,35.1809,41.6777,-24.5708,48.3505
3.92,176.346,34.9343,41.6615,-24.6592,48.3814
3.93,176.762,34.6868,41.6452,-24.7476,48.4123
3.94,177.178,34.4384,41.629,-24.8359,48.4434
3.95,177.594,34.1892,41.6127,-24.9242,48.4746
3.96,178.01,33.9391,41.5964,-25.0124,48.506
3.97,178.426,33.6881,41.5801,-25.1007,48.5374
3.98,178.842,33.4362,41.5639,-25.1888,48.569
3.99,179.257,33.1834,41.5476,-25.277,48.6007
4,179.673,32.9298,41.5313,-25.365,48.6325
4.01,180.088,32.6752,41.515,-25.4531,48.6645
4.02,180.503,32.4198,41.4987,-25.5411,48.6965
4.03,180.918,32.1635,41.4824,-25.6291,48.7287
4.04,181.332,31.9064,41.4661,-25.717,48.761
4.05,181.747,31.6483,41.4498,-25.8049,48.7934
4.06,182.161,31.3894,41.4334,-25.8927,48.826
4.07,182.575,31.1296,41.4171,-25.9805,48.8586
4.08,182.989,30.8689,41.4008,-26.0683,48.8914
4.09,183.403,30.6073,41.3845,-26.156,48.9242
4.1,183.817,30.3449,41.3681,-26.2437,48.9572
4.11,184.23,30.0816,41.3518,-26.3313,48.9903
4.12,184.644,29.8174,41.3354,-26.4189,49.0235
4.13,185.057,29.5523,41.3191,-26.5064,49.0569
4.14,185.47,29.2864,41.3027,-26.5939,49.0903
4.15,185.883,29.0196,41.2864,-26.6814,49.1239
4.16,186.295,28.7519,41.27,-26.7688,49.1575
4.17,186.708,28.4833,41.2536,-26.8562,49.1913
4.18,187.12,28.2139,41.2373,-26.9436,49.2252
4.19,187.533,27.9436,41.2209,-27.0309,49.2592
4.2,187.945,27.6724,41.2045,-27.1181,49.2933
4.21,188.356,27.4003,41.1881,-27.2053,49.3275
4.22,188.768,27.1274,41.1717,-27.2925,49.3619
4.23,189.18,26.8536,41.1553,-27.3796,49.3963
4.24,189.591,26.579,41.1389,-27.4667,49.4308
4.25,190.002,26.3034,41.1225,-27.5538,49.4655
4.26,190.413,26.027,41.1061,-27.6408,49.5002
4.27,190.824,25.7497,41.0897,-27.7277,49.5351
4.28,191.235,25.4716,41.0733,-27.8147,49.5701
4.29,191.646,25.1926,41.0569,-27.9015,49.6051
4.3,192.056,24.9127,41.0404,-27.9884,49.6403
4.31,192.466,24.6319,41.024,-28.0752,49.6756
4.32,192.876,24.3503,41.0075,-28.1619,49.711
4.33,193.286,24.0678,40.9911,-28.2486,49.7465
4.34,193.696,23.7845,40.9746,-28.3353,49.7821
4.35,194.106,23.5003,40.9582,-28.4219,49.8178
4.36,194.515,23.2152,40.9417,-28.5085,49.8536
4.37,194.924,22.9292,40.9253,-28.595,49.8895
4.38,195.333,22.6424,40.9088,-28.6815,49.9254
4.39,195.742,22.3547,40.8923,-28.7679,49.9615
4.4,196.151,22.0662,40.8758,-28.8543,49.9977
4.41,196.56,21.7768,40.8593,-28.9407,50.034
4.42,196.968,21.4865,40.8428,-29.027,50.0704
4.43,197.376,21.1954,40.8263,-29.1133,50.1069
4.44,197.784,20.9034,40.8098,-29.1995,50.1435
4.45,198.192,20.6105,40.7933,-29.2857,50.1802
4.46,198.6,20.3168,40.7768,-29.3718,50.217
4.47,199.008,20.0222,40.7603,-29.4579,50.2539
4.48,199.415,19.7268,40.7438,-29.544,50.2909
4.49,199.822,19.4305,40.7272,-29.63,50.3279
4.5,200.23,19.1333,40.7107,-29.716,50.3651
4.51,200.636,18.8353,40.6941,-29.8019,50.4024
4.52,201.043,18.5364,40.6776,-29.8878,50.4397
4.53,201.45,18.2367,40.661,-29.9736,50.4772
4.54,201.856,17.9361,40.6445,-30.0594,50.5147
4.55,202.263,17.6346,40.6279,-30.1452,50.5524
4.56,202.669,17.3323,40.6113,-30.2309,50.5901
4.57,203.075,17.0292,40.5948,-30.3165,50.6279
4.58,203.48,16.7252,40.5782,-30.4021,50.6658
4.59,203.886,16.4203,40.5616,-30.4877,50.7038
4.6,204.291,16.1145,40.545,-30.5732,50.7419
4.61,204.697,15.808,40.5284,-30.6587,50.7801
4.62,205.102,15.5005,40.5118,-30.7442,50.8184
4.63,205.507,15.1922,40.4952,-30.8296,50.8567
4.64,205.912,14.8831,40.4786,-30.9149,50.8952
4.65,206.316,14.5731,40.4619,-31.0002,50.9337
4.66,206.721,14.2622,40.4453,-31.0855,50.9724
4.67,207.125,13.9505,40.4287,-31.1707,51.0111
4.68,207.529,13.6379,40.412,-31.2559,51.0499
4.69,207.933,13.3245,40.3954,-31.341,51.0888
4.7,208.337,13.0103,40.3787,-31.4261,51.1277
4.71,208.74,12.6952,40.3621,-31.5111,51.1668
4.72,209.144,12.3792,40.3454,-31.5961,51.2059
4.73,209.547,12.0624,40.3288,-31.681,51.2452
4.74,209.95,11.7447,40.3121,-31.7659,51.2845
4.75,210.353,11.4262,40.2954,-31.8508,51.3239
4.76,210.756,11.1069,40.2787,-31.9356,51.3633
4.77,211.159,10.7867,40.262,-32.0204,51.4029
4.78,211.561,10.4656,40.2453,-32.1051,51.4425
4.79,211.963,10.1437,40.2286,-32.1898,51.4823
4.8,212.366,9.82098,40.2119,-32.2744,51.5221
4.81,212.767,9.49739,40.1952,-32.359,51.5619
4.82,213.169,9.17295,40.1785,-32.4435,51.6019
4.83,213.571,8.84767,40.1617,-32.528,51.6419
4.84,213.972,8.52155,40.145,-32.6124,51.6821
