time,x,y,vx,vy,v
0.88,38.9636,75.9717,43.0594,13.3605,45.1301
0.89,39.3941,76.1042,43.0438,13.2576,45.0845
0.9,39.8243,76.2358,43.0281,13.1548,45.0392
0.91,40.2545,76.3663,43.0125,13.052,44.9941
0.92,40.6844,76.4958,42.9969,12.9493,44.9492
0.93,41.1143,76.6243,42.9814,12.8466,44.9046
0.94,41.5439,76.7517,42.9658,12.744,44.8602
0.95,41.9734,76.8781,42.9503,12.6414,44.816
0.96,42.4028,77.0035,42.9348,12.5388,44.772
0.97,42.832,77.1279,42.9193,12.4363,44.7283
0.98,43.261,77.2512,42.9038,12.3338,44.6848
0.99,43.6899,77.3735,42.8884,12.2314,44.6415
1,44.1186,77.4948,42.873,12.129,44.5984
1.01,44.5472,77.6151,42.8576,12.0266,44.5556
1.02,44.9756,77.7343,42.8422,11.9243,44.513
1.03,45.4039,77.8525,42.8268,11.822,44.4707
1.04,45.832,77.9697,42.8115,11.7198,44.4286
1.05,46.26,78.0859,42.7962,11.6176,44.3867
1.06,46.6878,78.2011,42.7809,11.5154,44.345
1.07,47.1154,78.3152,42.7656,11.4133,44.3036
1.08,47.5429,78.4283,42.7503,11.3112,44.2624
1.09,47.9703,78.5404,42.7351,11.2092,44.2214
1.1,48.3975,78.6515,42.7199,11.1072,44.1807
1.11,48.8245,78.7615,42.7047,11.0053,44.1402
1.12,49.2514,78.8706,42.6895,10.9033,44.0999
1.13,49.6782,78.9786,42.6743,10.8015,44.0599
1.14,50.1047,79.0856,42.6592,10.6996,44.0201
1.15,50.5312,79.1916,42.644,10.5978,43.9805
1.16,50.9575,79.2965,42.6289,10.4961,43.9412
1.17,51.3836,79.4005,42.6139,10.3944,43.9021
1.18,51.8096,79.5034,42.5988,10.2927,43.8632
1.19,52.2354,79.6053,42.5837,10.1911,43.8246
1.2,52.6611,79.7062,42.5687,10.0895,43.7862
1.21,53.0867,79.8061,42.5537,9.98791,43.748
1.22,53.512,79.9049,42.5387,9.88639,43.7101
1.23,53.9373,80.0028,42.5237,9.78491,43.6724
1.24,54.3624,80.0996,42.5087,9.68347,43.635
1.25,54.7873,80.1954,42.4938,9.58206,43.5977
1.26,55.2121,80.2903,42.4789,9.4807,43.5608
1.27,55.6367,80.384,42.464,9.37937,43.524
1.28,56.0612,80.4768,42.4491,9.27808,43.4875
1.29,56.4856,80.5686,42.4342,9.17683,43.4512
1.3,56.9098,80.6593,42.4194,9.07562,43.4152
1.31,57.3338,80.7491,42.4045,8.97444,43.3794
1.32,57.7577,80.8378,42.3897,8.87331,43.3438
1.33,58.1815,80.9255,42.3749,8.77221,43.3085
1.34,58.6051,81.0123,42.3601,8.67115,43.2734
1.35,59.0285,81.098,42.3454,8.57013,43.2385
1.36,59.4518,81.1827,42.3306,8.46914,43.2039
1.37,59.875,81.2663,42.3159,8.36819,43.1695
1.38,60.298,81.349,42.3012,8.26728,43.1354
1.39,60.7209,81.4307,42.2865,8.16641,43.1015
1.4,61.1436,81.5113,42.2718,8.06557,43.0678
1.41,61.5661,81.591,42.2571,7.96478,43.0344
1.42,61.9886,81.6696,42.2425,7.86401,43.0012
1.43,62.4108,81.7472,42.2278,7.76329,42.9682
1.44,62.833,81.8239,42.2132,7.6626,42.9355
1.45,63.255,81.8995,42.1986,7.56195,42.903
1.46,63.6768,81.9741,42.184,7.46134,42.8708
1.47,64.0985,82.0477,42.1694,7.36076,42.8388
1.48,64.52,82.1203,42.1549,7.26022,42.807
1.49,64.9415,82.1919,42.1404,7.15972,42.7755
1.5,65.3627,82.2625,42.1258,7.05925,42.7442
1.51,65.7838,82.3321,42.1113,6.95882,42.7132
1.52,66.2048,82.4007,42.0968,6.85842,42.6824
1.53,66.6256,82.4683,42.0824,6.75807,42.6519
1.54,67.0463,82.5348,42.0679,6.65774,42.6215
1.55,67.4668,82.6004,42.0534,6.55746,42.5915
1.56,67.8872,82.665,42.039,6.45721,42.5616
1.57,68.3075,82.7286,42.0246,6.35699,42.532
1.58,68.7276,82.7911,42.0102,6.25681,42.5027
1.59,69.1475,82.8527,41.9958,6.15667,42.4736
1.6,69.5673,82.9133,41.9814,6.05656,42.4447
1.61,69.987,82.9728,41.9671,5.95649,42.4161
1.62,70.4065,83.0314,41.9527,5.85646,42.3877
1.63,70.8259,83.0889,41.9384,5.75646,42.3595
1.64,71.2452,83.1455,41.9241,5.65649,42.3316
1.65,71.6643,83.2011,41.9098,5.55656,42.304
1.66,72.0832,83.2556,41.8955,5.45667,42.2766
1.67,72.502,83.3092,41.8812,5.35681,42.2494
1.68,72.9207,83.3618,41.867,5.25699,42.2224
1.69,73.3392,83.4134,41.8527,5.1572,42.1957
1.7,73.7576,83.4639,41.8385,5.05745,42.1693
1.71,74.1759,83.5135,41.8243,4.95773,42.1431
1.72,74.594,83.5621,41.8101,4.85804,42.1171
1.73,75.0119,83.6097,41.7959,4.75839,42.0914
1.74,75.4297,83.6563,41.7817,4.65878,42.0659
1.75,75.8474,83.7019,41.7676,4.5592,42.0407
1.76,76.2649,83.7464,41.7534,4.45966,42.0157
1.77,76.6823,83.79,41.7393,4.36015,41.9909
1.78,77.0996,83.8327,41.7252,4.26067,41.9664
1.79,77.5167,83.8743,41.7111,4.16123,41.9421
1.8,77.9337,83.9149,41.697,4.06183,41.9181
1.81,78.3505,83.9545,41.6829,3.96245,41.8943
1.82,78.7672,83.9931,41.6688,3.86312,41.8708
1.83,79.1837,84.0308,41.6547,3.76381,41.8475
1.84,79.6001,84.0674,41.6407,3.66454,41.8244
1.85,80.0164,84.1031,41.6267,3.56531,41.8016
1.86,80.4325,84.1377,41.6126,3.46611,41.7791
1.87,80.8485,84.1714,41.5986,3.36694,41.7567
1.88,81.2644,84.2041,41.5846,3.26781,41.7347
1.89,81.6801,84.2358,41.5706,3.16871,41.7128
1.9,82.0956,84.2665,41.5567,3.06964,41.6912
1.91,82.5111,84.2962,41.5427,2.97061,41.6699
1.92,82.9263,84.3249,41.5288,2.87161,41.6488
1.93,83.3415,84.3526,41.5148,2.77265,41.6279
1.94,83.7565,84.3794,41.5009,2.67372,41.6073
1.95,84.1714,84.4051,41.487,2.57482,41.5869
1.96,84.5861,84.4299,41.4731,2.47596,41.5668
1.97,85.0007,84.4536,41.4592,2.37713,41.5469
1.98,85.4152,84.4764,41.4453,2.27834,41.5273
1.99,85.8295,84.4982,41.4314,2.17957,41.5079
2,86.2436,84.519,41.4176,2.08084,41.4887
2.01,86.6577,84.5388,41.4037,1.98215,41.4698
2.02,87.0716,84.5577,41.3899,1.88349,41.4511
2.03,87.4853,84.5755,41.3761,1.78486,41.4327
2.04,87.899,84.5924,41.3623,1.68626,41.4145
2.05,88.3124,84.6083,41.3484,1.5877,41.3966
2.06,88.7258,84.6232,41.3347,1.48917,41.3789
2.07,89.139,84.6371,41.3209,1.39067,41.3615
2.08,89.5521,84.65,41.3071,1.29221,41.3443
2.09,89.965,84.6619,41.2933,1.19378,41.3273
2.1,90.3778,84.6729,41.2796,1.09538,41.3106
2.11,90.7905,84.6829,41.2658,0.997015,41.2941
2.12,91.203,84.6918,41.2521,0.898684,41.2779
2.13,91.6154,84.6998,41.2384,0.800385,41.2619
2.14,92.0276,84.7069,41.2247,0.702119,41.2461
2.15,92.4397,84.7129,41.211,0.603885,41.2306
2.16,92.8517,84.718,41.1973,0.505684,41.2154
2.17,93.2635,84.722,41.1836,0.407516,41.2004
2.18,93.6752,84.7251,41.1699,0.309381,41.1856
2.19,94.0868,84.7272,41.1562,0.211278,41.1711
2.2,94.4982,84.7284,41.1426,0.113208,41.1568
2.21,94.9095,84.7285,41.1289,0.0151708,41.1427
2.22,95.3207,84.7277,41.1153,-0.0828343,41.1289
2.23,95.7317,84.7259,41.1017,-0.180807,41.1154
2.24,96.1426,84.7231,41.088,-0.278747,41.1021
2.25,96.5533,84.7193,41.0744,-0.376655,41.089
2.26,96.9639,84.7146,41.0608,-0.47453,41.0762
2.27,97.3744,84.7089,41.0472,-0.572373,41.0636
2.28,97.7847,84.7022,41.0337,-0.670183,41.0512
2.29,98.1949,84.6945,41.0201,-0.767962,41.0391
2.3,98.605,84.6858,41.0065,-0.865707,41.0273
2.31,99.0149,84.6762,40.9929,-0.963421,41.0156
2.32,99.4247,84.6656,40.9794,-1.0611,41.0043
2.33,99.8344,84.654,40.9658,-1.15875,40.9931
2.34,100.244,84.6414,40.9523,-1.25637,40.9822
2.35,100.653,84.6279,40.9388,-1.35395,40.9716
2.36,101.063,84.6134,40.9253,-1.45151,40.9612
2.37,101.472,84.5979,40.9118,-1.54903,40.951
2.38,101.881,84.5814,40.8982,-1.64652,40.9411
2.39,102.289,84.564,40.8848,-1.74397,40.9314
2.4,102.698,84.5456,40.8713,-1.8414,40.9219
2.41,103.107,84.5262,40.8578,-1.93879,40.9127
2.42,103.515,84.5058,40.8443,-2.03615,40.9038
2.43,103.924,84.4845,40.8308,-2.13348,40.895
2.44,104.332,84.4622,40.8174,-2.23078,40.8865
2.45,104.74,84.4389,40.8039,-2.32804,40.8783
2.46,105.148,84.4146,40.7905,-2.42527,40.8703
2.47,105.555,84.3894,40.777,-2.52247,40.8625
2.48,105.963,84.3632,40.7636,-2.61964,40.855
2.49,106.371,84.3361,40.7502,-2.71678,40.8477
2.5,106.778,84.3079,40.7368,-2.81389,40.8406
2.51,107.185,84.2788,40.7234,-2.91096,40.8338
2.52,107.592,84.2487,40.71,-3.008,40.8273
2.53,107.999,84.2177,40.6966,-3.10501,40.8209
2.54,108.406,84.1857,40.6832,-3.20199,40.8148
2.55,108.813,84.1527,40.6698,-3.29894,40.809
2.56,109.219,84.1187,40.6564,-3.39585,40.8034
2.57,109.626,84.0838,40.643,-3.49273,40.798
2.58,110.032,84.0479,40.6297,-3.58959,40.7928
2.59,110.438,84.011,40.6163,-3.68641,40.7879
2.6,110.844,83.9732,40.6029,-3.78319,40.7832
2.61,111.25,83.9344,40.5896,-3.87995,40.7788
2.62,111.656,83.8946,40.5762,-3.97667,40.7746
2.63,112.062,83.8539,40.5629,-4.07337,40.7706
2.64,112.467,83.8122,40.5496,-4.17003,40.7669
2.65,112.872,83.7695,40.5362,-4.26666,40.7634
2.66,113.278,83.7259,40.5229,-4.36326,40.7602
2.67,113.683,83.6813,40.5096,-4.45982,40.7572
2.68,114.088,83.6357,40.4963,-4.55636,40.7544
2.69,114.492,83.5892,40.483,-4.65286,40.7518
2.7,114.897,83.5417,40.4697,-4.74933,40.7495
2.71,115.302,83.4932,40.4564,-4.84577,40.7474
2.72,115.706,83.4438,40.4431,-4.94218,40.7456
2.73,116.11,83.3934,40.4298,-5.03855,40.744
2.74,116.515,83.3421,40.4165,-5.1349,40.7426
2.75,116.919,83.2898,40.4033,-5.23121,40.7414
2.76,117.323,83.2365,40.39,-5.32749,40.7405
2.77,117.726,83.1823,40.3767,-5.42374,40.7398
2.78,118.13,83.1271,40.3635,-5.51996,40.7394
2.79,118.533,83.0709,40.3502,-5.61615,40.7392
2.8,118.937,83.0138,40.337,-5.71231,40.7392
2.81,119.34,82.9557,40.3237,-5.80843,40.7394
2.82,119.743,82.8967,40.3105,-5.90452,40.7399
2.83,120.146,82.8366,40.2972,-6.00058,40.7406
2.84,120.549,82.7757,40.284,-6.09661,40.7415
2.85,120.952,82.7138,40.2708,-6.19261,40.7427
2.86,121.354,82.6509,40.2575,-6.28857,40.7441
2.87,121.757,82.587,40.2443,-6.38451,40.7457
2.88,122.159,82.5222,40.2311,-6.48041,40.7476
2.89,122.561,82.4565,40.2179,-6.57628,40.7497
2.9,122.963,82.3897,40.2046,-6.67212,40.752
2.91,123.365,82.3221,40.1914,-6.76793,40.7545
2.92,123.767,82.2534,40.1782,-6.8637,40.7573
2.93,124.169,82.1838,40.165,-6.95945,40.7603
2.94,124.57,82.1133,40.1518,-7.05516,40.7635
2.95,124.972,82.0418,40.1386,-7.15084,40.7669
2.96,125.373,81.9693,40.1254,-7.24649,40.7706
2.97,125.774,81.8959,40.1122,-7.34211,40.7745
2.98,126.175,81.8215,40.0991,-7.4377,40.7787
2.99,126.576,81.7462,40.0859,-7.53325,40.783
3,126.976,81.6699,40.0727,-7.62877,40.7876
3.01,127.377,81.5926,40.0595,-7.72426,40.7924
3.02,127.778,81.5144,40.0463,-7.81972,40.7974
3.03,128.178,81.4353,40.0332,-7.91515,40.8027
3.04,128.578,81.3552,40.02,-8.01055,40.8081
3.05,128.978,81.2741,40.0068,-8.10591,40.8138
3.06,129.378,81.1921,39.9936,-8.20124,40.8197
3.07,129.778,81.1091,39.9805,-8.29654,40.8259
3.08,130.178,81.0252,39.9673,-8.39181,40.8322
3.09,130.577,80.9404,39.9542,-8.48705,40.8388
3.1,130.976,80.8545,39.941,-8.58225,40.8456
3.11,131.376,80.7678,39.9278,-8.67743,40.8526
3.12,131.775,80.68,39.9147,-8.77257,40.8599
3.13,132.174,80.5914,39.9015,-8.86768,40.8674
3.14,132.573,80.5017,39.8884,-8.96276,40.875
3.15,132.972,80.4112,39.8752,-9.0578,40.8829
3.16,133.37,80.3196,39.8621,-9.15281,40.8911
3.17,133.769,80.2271,39.849,-9.2478,40.8994
3.18,134.167,80.1337,39.8358,-9.34275,40.908
3.19,134.565,80.0393,39.8227,-9.43766,40.9167
3.2,134.963,79.944,39.8095,-9.53255,40.9257
3.21,135.361,79.8477,39.7964,-9.6274,40.9349
3.22,135.759,79.7505,39.7833,-9.72223,40.9443
3.23,136.157,79.6524,39.7701,-9.81702,40.954
3.24,136.554,79.5532,39.757,-9.91177,40.9638
3.25,136.952,79.4532,39.7438,-10.0065,40.9739
3.26,137.349,79.3522,39.7307,-10.1012,40.9842
3.27,137.746,79.2502,39.7176,-10.1959,40.9947
3.28,138.143,79.1473,39.7045,-10.2905,41.0054
3.29,138.54,79.0434,39.6913,-10.3851,41.0163
3.3,138.937,78.9386,39.6782,-10.4796,41.0274
3.31,139.334,78.8329,39.6651,-10.5742,41.0388
3.32,139.73,78.7262,39.6519,-10.6687,41.0503
3.33,140.127,78.6186,39.6388,-10.7631,41.0621
3.34,140.523,78.51,39.6257,-10.8576,41.0741
3.35,140.919,78.4005,39.6126,-10.952,41.0863
3.36,141.315,78.29,39.5994,-11.0464,41.0987
3.37,141.711,78.1786,39.5863,-11.1407,41.1113
3.38,142.107,78.0663,39.5732,-11.235,41.1241
3.39,142.502,77.953,39.5601,-11.3293,41.1371
3.4,142.898,77.8387,39.5469,-11.4235,41.1503
3.41,143.293,77.7236,39.5338,-11.5177,41.1638
3.42,143.688,77.6074,39.5207,-11.6119,41.1774
3.43,144.083,77.4904,39.5076,-11.706,41.1913
3.44,144.478,77.3724,39.4944,-11.8002,41.2053
3.45,144.873,77.2534,39.4813,-11.8942,41.2196
3.46,145.268,77.1336,39.4682,-11.9883,41.234
3.47,145.662,77.0127,39.4551,-12.0823,41.2487
3.48,146.057,76.891,39.4419,-12.1763,41.2636
3.49,146.451,76.7683,39.4288,-12.2702,41.2787
3.5,146.845,76.6446,39.4157,-12.3641,41.2939
3.51,147.239,76.52,39.4025,-12.458,41.3094
3.52,147.633,76.3945,39.3894,-12.5519,41.3251
3.53,148.027,76.2681,39.3763,-12.6457,41.341
3.54,148.42,76.1407,39.3632,-12.7395,41.357
3.55,148.814,76.0123,39.35,-12.8332,41.3733
3.56,149.207,75.8831,39.3369,-12.9269,41.3898
3.57,149.601,75.7529,39.3238,-13.0206,41.4065
3.58,149.994,75.6217,39.3106,-13.1143,41.4234
3.59,150.387,75.4896,39.2975,-13.2079,41.4404
3.6,150.78,75.3566,39.2844,-13.3015,41.4577
3.61,151.172,75.2227,39.2712,-13.395,41.4752
3.62,151.565,75.0878,39.2581,-13.4885,41.4928
3.63,151.957,74.952,39.2449,-13.582,41.5107
3.64,152.35,74.8152,39.2318,-13.6755,41.5288
3.65,152.742,74.6775,39.2187,-13.7689,41.547
3.66,153.134,74.5389,39.2055,-13.8623,41.5654
3.67,153.526,74.3994,39.1924,-13.9556,41.5841
3.68,153.918,74.2589,39.1792,-14.049,41.6029
3.69,154.309,74.1174,39.1661,-14.1422,41.6219
3.7,154.701,73.9751,39.1529,-14.2355,41.6412
3.71,155.092,73.8318,39.1398,-14.3287,41.6606
3.72,155.483,73.6876,39.1266,-14.4219,41.6802
3.73,155.875,73.5424,39.1135,-14.5151,41.6999
3.74,156.266,73.3963,39.1003,-14.6082,41.7199
3.75,156.656,73.2493,39.0872,-14.7013,41.7401
3.76,157.047,73.1014,39.074,-14.7943,41.7604
3.77,157.438,72.9525,39.0608,-14.8873,41.781
3.78,157.828,72.8027,39.0477,-14.9803,41.8017
3.79,158.219,72.652,39.0345,-15.0733,41.8226
3.8,158.609,72.5003,39.0213,-15.1662,41.8437
3.81,158.999,72.3477,39.0082,-15.259,41.865
3.82,159.389,72.1942,38.995,-15.3519,41.8865
3.83,159.779,72.0398,38.9818,-15.4447,41.9081
3.84,160.168,71.8844,38.9686,-15.5375,41.93
3.85,160.558,71.7281,38.9555,-15.6302,41.952
3.86,160.947,71.5709,38.9423,-15.7229,41.9742
3.87,161.337,71.4127,38.9291,-15.8156,41.9966
3.88,161.726,71.2536,38.9159,-15.9083,42.0191
3.89,162.115,71.0936,38.9027,-16.0009,42.0419
3.9,162.504,70.9327,38.8895,-16.0934,42.0648
3.91,162.892,70.7708,38.8763,-16.186,42.0879
3.92,163.281,70.608,38.8631,-16.2785,42.1112
3.93,163.67,70.4443,38.8499,-16.371,42.1347
3.94,164.058,70.2797,38.8367,-16.4634,42.1583
3.95,164.446,70.1141,38.8235,-16.5558,42.1821
3.96,164.834,69.9477,38.8103,-16.6482,42.2061
3.97,165.222,69.7802,38.7971,-16.7405,42.2303
3.98,165.61,69.6119,38.7839,-16.8328,42.2547
3.99,165.998,69.4427,38.7706,-16.925,42.2792
4,166.385,69.2725,38.7574,-17.0173,42.3039
4.01,166.773,69.1014,38.7442,-17.1095,42.3288
4.02,167.16,68.9294,38.731,-17.2016,42.3538
4.03,167.547,68.7564,38.7177,-17.2937,42.379
4.04,167.934,68.5826,38.7045,-17.3858,42.4044
4.05,168.321,68.4078,38.6913,-17.4779,42.43
4.06,168.708,68.2321,38.678,-17.5699,42.4557
4.07,169.095,68.0555,38.6648,-17.6619,42.4816
4.08,169.481,67.878,38.6515,-17.7538,42.5077
4.09,169.868,67.6995,38.6383,-17.8457,42.534
4.1,170.254,67.5201,38.625,-17.9376,42.5604
4.11,170.64,67.3398,38.6117,-18.0295,42.587
4.12,171.026,67.1586,38.5985,-18.1213,42.6137
4.13,171.412,66.9765,38.5852,-18.213,42.6406
4.14,171.797,66.7934,38.5719,-18.3048,42.6677
4.15,172.183,66.6095,38.5586,-18.3965,42.6949
4.16,172.569,66.4246,38.5454,-18.4881,42.7224
4.17,172.954,66.2388,38.5321,-18.5798,42.7499
4.18,173.339,66.0521,38.5188,-18.6714,42.7777
4.19,173.724,65.8644,38.5055,-18.7629,42.8056
4.2,174.109,65.6759,38.4922,-18.8544,42.8336
4.21,174.494,65.4864,38.4789,-18.9459,42.8619
4.22,174.878,65.2961,38.4656,-19.0374,42.8902
4.23,175.263,65.1048,38.4523,-19.1288,42.9188
4.24,175.647,64.9126,38.439,-19.2202,42.9475
4.25,176.032,64.7195,38.4256,-19.3115,42.9764
4.26,176.416,64.5254,38.4123,-19.4028,43.0054
4.27,176.8,64.3305,38.399,-19.4941,43.0346
4.28,177.184,64.1346,38.3857,-19.5853,43.0639
4.29,177.567,63.9379,38.3723,-19.6765,43.0934
4.3,177.951,63.7402,38.359,-19.7676,43.1231
4.31,178.334,63.5416,38.3456,-19.8588,43.1529
4.32,178.718,63.3421,38.3323,-19.9499,43.1829
4.33,179.101,63.1417,38.3189,-20.0409,43.213
4.34,179.484,62.9404,38.3056,-20.1319,43.2433
4.35,179.867,62.7382,38.2922,-20.2229,43.2737
4.36,180.25,62.535,38.2788,-20.3138,43.3043
4.37,180.632,62.331,38.2655,-20.4047,43.335
4.38,181.015,62.126,38.2521,-20.4956,43.3659
4.39,181.397,61.9202,38.2387,-20.5864,43.3969
4.4,181.779,61.7134,38.2253,-20.6772,43.4281
4.41,182.162,61.5057,38.2119,-20.768,43.4594
4.42,182.544,61.2971,38.1985,-20.8587,43.4909
4.43,182.925,61.0876,38.1851,-20.9494,43.5226
4.44,183.307,60.8772,38.1717,-21.04,43.5543
4.45,183.689,60.6659,38.1583,-21.1306,43.5863
4.46,184.07,60.4537,38.1449,-21.2212,43.6183
4.47,184.451,60.2406,38.1315,-21.3117,43.6506
4.48,184.833,60.0266,38.118,-21.4022,43.6829
4.49,185.214,59.8116,38.1046,-21.4927,43.7154
4.5,185.595,59.5958,38.0911,-21.5831,43.7481
4.51,185.975,59.3791,38.0777,-21.6735,43.7809
4.52,186.356,59.1614,38.0643,-21.7638,43.8138
4.53,186.737,58.9429,38.0508,-21.8541,43.8469
4.54,187.117,58.7234,38.0373,-21.9444,43.8801
4.55,187.497,58.5031,38.0239,-22.0346,43.9135
4.56,187.877,58.2819,38.0104,-22.1248,43.947
4.57,188.257,58.0597,37.9969,-22.215,43.9807
4.58,188.637,57.8367,37.9834,-22.3051,44.0144
4.59,189.017,57.6127,37.9699,-22.3952,44.0484
4.6,189.396,57.3878,37.9564,-22.4852,44.0824
4.61,189.776,57.1621,37.9429,-22.5752,44.1166
4.62,190.155,56.9354,37.9294,-22.6652,44.151
4.63,190.534,56.7079,37.9159,-22.7551,44.1854
4.64,190.913,56.4794,37.9024,-22.845,44.22
4.65,191.292,56.2501,37.8889,-22.9348,44.2548
4.66,191.671,56.0198,37.8754,-23.0246,44.2897
4.67,192.049,55.7887,37.8618,-23.1144,44.3247
4.68,192.428,55.5567,37.8483,-23.2042,44.3598
4.69,192.806,55.3237,37.8347,-23.2938,44.3951
4.7,193.185,55.0899,37.8212,-23.3835,44.4305
4.71,193.563,54.8552,37.8076,-23.4731,44.4661
4.72,193.941,54.6195,37.7941,-23.5627,44.5017
4.73,194.318,54.383,37.7805,-23.6522,44.5375
4.74,194.696,54.1456,37.7669,-23.7417,44.5735
4.75,195.074,53.9073,37.7533,-23.8312,44.6095
4.76,195.451,53.6681,37.7397,-23.9206,44.6457
4.77,195.828,53.428,37.7261,-24.01,44.682
4.78,196.205,53.187,37.7125,-24.0993,44.7185
4.79,196.582,52.9451,37.6989,-24.1887,44.755
4.8,196.959,52.7023,37.6853,-24.2779,44.7917
4.81,197.336,52.4586,37.6717,-24.3671,44.8286
4.82,197.712,52.2141,37.6581,-24.4563,44.8655
4.83,198.089,51.9686,37.6444,-24.5455,44.9026
4.84,198.465,51.7223,37.6308,-24.6346,44.9398
4.85,198.841,51.475,37.6171,-24.7236,44.9771
4.86,199.217,51.2269,37.6035,-24.8127,45.0145
